No. moves  % accept.        E_tot           E_sr
     9942    49.6642        -7001.212       -7001.212
     9944    49.6642        -7037.335       -7037.335
     9946    49.6642        -7037.648       -7037.648
     9948    49.6644        -7026.334       -7026.334
     9950    49.6645        -6983.168       -6983.168
     9952    49.6646        -6965.063       -6965.063
     9954    49.6648        -6969.179       -6969.179
     9956    49.6647        -6994.597       -6994.597
     9958    49.6648        -6978.518       -6978.518
     9960    49.6650        -7005.838       -7005.838
     9962    49.6649        -7041.190       -7041.190
     9964    49.6650        -7012.962       -7012.962
     9966    49.6652        -7011.559       -7011.559
     9968    49.6655        -7021.700       -7021.700
     9970    49.6656        -7042.674       -7042.674
     9972    49.6657        -7033.131       -7033.131
     9974    49.6658        -7037.929       -7037.929
     9976    49.6657        -7034.681       -7034.681
     9978    49.6655        -7050.053       -7050.053
     9980    49.6655        -7046.060       -7046.060
     9982    49.6656        -7044.823       -7044.823
     9984    49.6657        -7040.147       -7040.147
     9986    49.6658        -7022.741       -7022.741
     9988    49.6658        -7012.756       -7012.756
     9990    49.6657        -7017.142       -7017.142
     9992    49.6658        -6993.770       -6993.770
     9994    49.6657        -6969.085       -6969.085
     9996    49.6657        -6984.741       -6984.741
     9998    49.6657        -6992.644       -6992.644
     10000    49.6655        -7030.794       -7030.794
     10002    49.6654        -7032.767       -7032.767
     10004    49.6654        -7070.482       -7070.482
     10006    49.6656        -7022.492       -7022.492
     10008    49.6656        -7006.156       -7006.156
     10010    49.6657        -7000.285       -7000.285
     10012    49.6657        -7017.189       -7017.189
     10014    49.6656        -7043.924       -7043.924
     10016    49.6655        -7043.960       -7043.960
     10018    49.6657        -7039.182       -7039.182
     10020    49.6659        -7025.948       -7025.948
     10022    49.6658        -7003.842       -7003.842
     10024    49.6659        -7010.627       -7010.627
     10026    49.6659        -6993.323       -6993.323
     10028    49.6659        -7025.021       -7025.021
     10030    49.6659        -7041.416       -7041.416
     10032    49.6657        -7036.976       -7036.976
     10034    49.6658        -7033.775       -7033.775
     10036    49.6658        -7029.082       -7029.082
     10038    49.6658        -7044.483       -7044.483
     10040    49.6657        -7038.897       -7038.897
     10042    49.6655        -7058.979       -7058.979
     10044    49.6654        -7077.174       -7077.174
     10046    49.6654        -7069.395       -7069.395
     10048    49.6654        -7042.665       -7042.665
     10050    49.6653        -7062.032       -7062.032
     10052    49.6653        -7086.654       -7086.654
     10054    49.6650        -7077.727       -7077.727
     10056    49.6652        -7110.664       -7110.664
     10058    49.6652        -7115.628       -7115.628
     10060    49.6654        -7086.537       -7086.537
     10062    49.6654        -7067.529       -7067.529
     10064    49.6654        -7042.793       -7042.793
     10066    49.6656        -7029.175       -7029.175
     10068    49.6656        -7044.650       -7044.650
     10070    49.6656        -7042.035       -7042.035
     10072    49.6656        -7028.327       -7028.327
     10074    49.6657        -7022.039       -7022.039
     10076    49.6656        -7030.142       -7030.142
     10078    49.6657        -7045.134       -7045.134
     10080    49.6656        -7045.711       -7045.711
     10082    49.6653        -7016.743       -7016.743
     10084    49.6655        -7030.307       -7030.307
     10086    49.6657        -7027.513       -7027.513
     10088    49.6657        -7043.308       -7043.308
     10090    49.6656        -7020.256       -7020.256
     10092    49.6657        -7011.307       -7011.307
     10094    49.6657        -7029.120       -7029.120
     10096    49.6658        -7028.519       -7028.519
     10098    49.6657        -7037.502       -7037.502
     10100    49.6659        -7037.217       -7037.217
     10102    49.6658        -6999.086       -6999.086
     10104    49.6658        -6994.583       -6994.583
     10106    49.6659        -7015.858       -7015.858
     10108    49.6657        -7021.734       -7021.734
     10110    49.6657        -7017.162       -7017.162
     10112    49.6657        -7024.826       -7024.826
     10114    49.6658        -7025.754       -7025.754
     10116    49.6659        -7052.274       -7052.274
     10118    49.6658        -7046.908       -7046.908
     10120    49.6658        -7064.449       -7064.449
     10122    49.6660        -7053.318       -7053.318
     10124    49.6661        -7048.204       -7048.204
     10126    49.6662        -7076.564       -7076.564
     10128    49.6663        -7092.506       -7092.506
     10130    49.6665        -7108.920       -7108.920
     10132    49.6664        -7103.117       -7103.117
     10134    49.6665        -7070.491       -7070.491
     10136    49.6664        -7086.346       -7086.346
     10138    49.6666        -7089.413       -7089.413
     10140    49.6666        -7053.633       -7053.633
     10142    49.6665        -7061.819       -7061.819
     10144    49.6665        -7066.908       -7066.908
     10146    49.6664        -7066.170       -7066.170
     10148    49.6664        -7062.497       -7062.497
     10150    49.6663        -7080.417       -7080.417
     10152    49.6662        -7037.617       -7037.617
     10154    49.6659        -7048.866       -7048.866
     10156    49.6660        -7052.741       -7052.741
     10158    49.6657        -7071.392       -7071.392
     10160    49.6657        -7039.916       -7039.916
     10162    49.6659        -7017.388       -7017.388
     10164    49.6658        -7011.796       -7011.796
     10166    49.6659        -7016.429       -7016.429
     10168    49.6660        -7016.075       -7016.075
     10170    49.6662        -6996.302       -6996.302
     10172    49.6663        -7011.373       -7011.373
     10174    49.6662        -7013.244       -7013.244
     10176    49.6662        -6988.351       -6988.351
     10178    49.6662        -6973.809       -6973.809
     10180    49.6663        -6996.543       -6996.543
     10182    49.6664        -6987.879       -6987.879
     10184    49.6664        -6988.716       -6988.716
     10186    49.6664        -6995.139       -6995.139
     10188    49.6664        -7032.150       -7032.150
     10190    49.6665        -7034.180       -7034.180
     10192    49.6664        -7017.830       -7017.830
     10194    49.6665        -7042.574       -7042.574
     10196    49.6664        -7024.353       -7024.353
     10198    49.6664        -7051.189       -7051.189
     10200    49.6665        -7040.242       -7040.242
     10202    49.6664        -7047.183       -7047.183
     10204    49.6664        -7071.959       -7071.959
     10206    49.6663        -7063.056       -7063.056
     10208    49.6663        -7052.929       -7052.929
     10210    49.6663        -7072.909       -7072.909
     10212    49.6661        -7070.081       -7070.081
     10214    49.6661        -7023.661       -7023.661
     10216    49.6660        -7017.547       -7017.547
     10218    49.6659        -7003.728       -7003.728
     10220    49.6658        -7004.339       -7004.339
     10222    49.6660        -7038.203       -7038.203
     10224    49.6660        -7032.878       -7032.878
     10226    49.6659        -7013.667       -7013.667
     10228    49.6658        -7046.255       -7046.255
     10230    49.6657        -7041.966       -7041.966
     10232    49.6657        -7032.900       -7032.900
     10234    49.6658        -7004.566       -7004.566
     10236    49.6659        -6972.345       -6972.345
     10238    49.6658        -6995.625       -6995.625
     10240    49.6657        -7000.691       -7000.691
     10242    49.6657        -7014.814       -7014.814
     10244    49.6656        -6999.934       -6999.934
     10246    49.6658        -6990.091       -6990.091
     10248    49.6659        -6998.467       -6998.467
     10250    49.6658        -6985.631       -6985.631
     10252    49.6656        -6971.951       -6971.951
     10254    49.6659        -6974.267       -6974.267
     10256    49.6660        -6985.556       -6985.556
     10258    49.6659        -6969.827       -6969.827
     10260    49.6658        -6999.263       -6999.263
     10262    49.6658        -6956.770       -6956.770
     10264    49.6660        -6955.891       -6955.891
     10266    49.6660        -6963.748       -6963.748
     10268    49.6660        -7009.206       -7009.206
     10270    49.6660        -6955.718       -6955.718
     10272    49.6660        -6956.647       -6956.647
