No. moves  % accept.       <E_tot>         <E_sr>
     14000    49.7045        -7017.633       -7017.633
     14002    49.7046        -7017.630       -7017.630
     14004    49.7046        -7017.638       -7017.638
     14006    49.7046        -7017.662       -7017.662
     14008    49.7045        -7017.661       -7017.661
     14010    49.7045        -7017.673       -7017.673
     14012    49.7046        -7017.677       -7017.677
     14014    49.7045        -7017.686       -7017.686
     14016    49.7046        -7017.686       -7017.686
     14018    49.7045        -7017.685       -7017.685
     14020    49.7046        -7017.688       -7017.688
     14022    49.7046        -7017.699       -7017.699
     14024    49.7047        -7017.710       -7017.710
     14026    49.7047        -7017.730       -7017.730
     14028    49.7047        -7017.739       -7017.739
     14030    49.7047        -7017.739       -7017.739
     14032    49.7048        -7017.744       -7017.744
     14034    49.7049        -7017.743       -7017.743
     14036    49.7050        -7017.750       -7017.750
     14038    49.7050        -7017.760       -7017.760
     14040    49.7051        -7017.758       -7017.758
     14042    49.7051        -7017.744       -7017.744
     14044    49.7051        -7017.734       -7017.734
     14046    49.7052        -7017.732       -7017.732
     14048    49.7052        -7017.728       -7017.728
     14050    49.7051        -7017.739       -7017.739
     14052    49.7051        -7017.742       -7017.742
     14054    49.7050        -7017.740       -7017.740
     14056    49.7050        -7017.751       -7017.751
     14058    49.7049        -7017.759       -7017.759
     14060    49.7049        -7017.769       -7017.769
     14062    49.7049        -7017.763       -7017.763
     14064    49.7048        -7017.765       -7017.765
     14066    49.7048        -7017.769       -7017.769
     14068    49.7047        -7017.764       -7017.764
     14070    49.7048        -7017.760       -7017.760
     14072    49.7048        -7017.757       -7017.757
     14074    49.7047        -7017.773       -7017.773
     14076    49.7046        -7017.788       -7017.788
     14078    49.7046        -7017.797       -7017.797
     14080    49.7047        -7017.813       -7017.813
     14082    49.7047        -7017.826       -7017.826
     14084    49.7048        -7017.841       -7017.841
     14086    49.7049        -7017.859       -7017.859
     14088    49.7049        -7017.882       -7017.882
     14090    49.7048        -7017.889       -7017.889
     14092    49.7049        -7017.878       -7017.878
     14094    49.7048        -7017.873       -7017.873
     14096    49.7048        -7017.869       -7017.869
     14098    49.7049        -7017.876       -7017.876
     14100    49.7049        -7017.886       -7017.886
     14102    49.7047        -7017.901       -7017.901
     14104    49.7048        -7017.897       -7017.897
     14106    49.7048        -7017.902       -7017.902
     14108    49.7048        -7017.915       -7017.915
     14110    49.7048        -7017.921       -7017.921
     14112    49.7048        -7017.933       -7017.933
     14114    49.7047        -7017.945       -7017.945
     14116    49.7046        -7017.949       -7017.949
     14118    49.7046        -7017.947       -7017.947
     14120    49.7047        -7017.951       -7017.951
     14122    49.7046        -7017.964       -7017.964
     14124    49.7046        -7017.965       -7017.965
     14126    49.7045        -7017.974       -7017.974
     14128    49.7047        -7017.977       -7017.977
     14130    49.7047        -7017.979       -7017.979
     14132    49.7047        -7017.978       -7017.978
     14134    49.7046        -7017.973       -7017.973
     14136    49.7046        -7017.952       -7017.952
     14138    49.7047        -7017.935       -7017.935
     14140    49.7047        -7017.914       -7017.914
     14142    49.7048        -7017.905       -7017.905
     14144    49.7048        -7017.902       -7017.902
     14146    49.7049        -7017.913       -7017.913
     14148    49.7048        -7017.913       -7017.913
     14150    49.7048        -7017.909       -7017.909
     14152    49.7049        -7017.899       -7017.899
     14154    49.7048        -7017.896       -7017.896
     14156    49.7048        -7017.901       -7017.901
     14158    49.7048        -7017.902       -7017.902
     14160    49.7048        -7017.902       -7017.902
     14162    49.7048        -7017.906       -7017.906
     14164    49.7046        -7017.907       -7017.907
     14166    49.7047        -7017.899       -7017.899
     14168    49.7047        -7017.889       -7017.889
     14170    49.7047        -7017.885       -7017.885
     14172    49.7047        -7017.878       -7017.878
     14174    49.7047        -7017.863       -7017.863
     14176    49.7048        -7017.843       -7017.843
     14178    49.7048        -7017.835       -7017.835
     14180    49.7047        -7017.822       -7017.822
     14182    49.7046        -7017.815       -7017.815
     14184    49.7047        -7017.817       -7017.817
     14186    49.7046        -7017.825       -7017.825
     14188    49.7047        -7017.828       -7017.828
     14190    49.7047        -7017.832       -7017.832
     14192    49.7046        -7017.826       -7017.826
     14194    49.7047        -7017.813       -7017.813
     14196    49.7048        -7017.800       -7017.800
     14198    49.7048        -7017.794       -7017.794
     14200    49.7049        -7017.796       -7017.796
     14202    49.7049        -7017.807       -7017.807
     14204    49.7050        -7017.800       -7017.800
     14206    49.7051        -7017.795       -7017.795
     14208    49.7052        -7017.787       -7017.787
     14210    49.7050        -7017.782       -7017.782
     14212    49.7051        -7017.787       -7017.787
     14214    49.7051        -7017.800       -7017.800
     14216    49.7050        -7017.813       -7017.813
     14218    49.7050        -7017.831       -7017.831
     14220    49.7051        -7017.843       -7017.843
     14222    49.7052        -7017.860       -7017.860
     14224    49.7053        -7017.869       -7017.869
     14226    49.7054        -7017.883       -7017.883
     14228    49.7054        -7017.882       -7017.882
     14230    49.7054        -7017.883       -7017.883
     14232    49.7055        -7017.885       -7017.885
     14234    49.7055        -7017.881       -7017.881
     14236    49.7055        -7017.870       -7017.870
     14238    49.7055        -7017.872       -7017.872
     14240    49.7057        -7017.879       -7017.879
     14242    49.7057        -7017.890       -7017.890
     14244    49.7057        -7017.898       -7017.898
     14246    49.7058        -7017.908       -7017.908
     14248    49.7058        -7017.921       -7017.921
     14250    49.7059        -7017.934       -7017.934
     14252    49.7059        -7017.951       -7017.951
     14254    49.7059        -7017.970       -7017.970
     14256    49.7060        -7017.975       -7017.975
     14258    49.7060        -7017.975       -7017.975
     14260    49.7060        -7017.969       -7017.969
     14262    49.7061        -7017.969       -7017.969
     14264    49.7062        -7017.966       -7017.966
     14266    49.7064        -7017.960       -7017.960
     14268    49.7065        -7017.968       -7017.968
     14270    49.7065        -7017.976       -7017.976
     14272    49.7067        -7017.977       -7017.977
     14274    49.7067        -7017.983       -7017.983
     14276    49.7068        -7017.986       -7017.986
     14278    49.7069        -7018.003       -7018.003
     14280    49.7070        -7018.017       -7018.017
     14282    49.7070        -7018.040       -7018.040
     14284    49.7068        -7018.059       -7018.059
     14286    49.7068        -7018.070       -7018.070
     14288    49.7067        -7018.081       -7018.081
     14290    49.7067        -7018.091       -7018.091
     14292    49.7068        -7018.094       -7018.094
     14294    49.7067        -7018.101       -7018.101
     14296    49.7068        -7018.095       -7018.095
     14298    49.7069        -7018.086       -7018.086
     14300    49.7067        -7018.079       -7018.079
     14302    49.7067        -7018.080       -7018.080
     14304    49.7067        -7018.080       -7018.080
     14306    49.7066        -7018.098       -7018.098
