No. moves  % accept.       <E_tot>         <E_sr>
     11320    49.6990        -7017.496       -7017.496
     11322    49.6991        -7017.483       -7017.483
     11324    49.6992        -7017.434       -7017.434
     11326    49.6993        -7017.388       -7017.388
     11328    49.6993        -7017.344       -7017.344
     11330    49.6995        -7017.279       -7017.279
     11332    49.6995        -7017.197       -7017.197
     11334    49.6995        -7017.166       -7017.166
     11336    49.6995        -7017.166       -7017.166
     11338    49.6997        -7017.108       -7017.108
     11340    49.6997        -7017.053       -7017.053
     11342    49.6999        -7017.024       -7017.024
     11344    49.6998        -7017.024       -7017.024
     11346    49.6997        -7017.048       -7017.048
     11348    49.6995        -7017.033       -7017.033
     11350    49.6994        -7017.043       -7017.043
     11352    49.6995        -7017.037       -7017.037
     11354    49.6996        -7017.035       -7017.035
     11356    49.6995        -7017.046       -7017.046
     11358    49.6994        -7017.052       -7017.052
     11360    49.6995        -7017.086       -7017.086
     11362    49.6995        -7017.107       -7017.107
     11364    49.6996        -7017.094       -7017.094
     11366    49.6995        -7017.102       -7017.102
     11368    49.6996        -7017.122       -7017.122
     11370    49.6996        -7017.140       -7017.140
     11372    49.6995        -7017.164       -7017.164
     11374    49.6996        -7017.180       -7017.180
     11376    49.6994        -7017.204       -7017.204
     11378    49.6996        -7017.182       -7017.182
     11380    49.6996        -7017.212       -7017.212
     11382    49.6996        -7017.266       -7017.266
     11384    49.6996        -7017.291       -7017.291
     11386    49.6997        -7017.306       -7017.306
     11388    49.6997        -7017.320       -7017.320
     11390    49.6997        -7017.301       -7017.301
     11392    49.6996        -7017.269       -7017.269
     11394    49.6996        -7017.273       -7017.273
     11396    49.6995        -7017.326       -7017.326
     11398    49.6994        -7017.368       -7017.368
     11400    49.6994        -7017.387       -7017.387
     11402    49.6993        -7017.423       -7017.423
     11404    49.6993        -7017.466       -7017.466
     11406    49.6994        -7017.470       -7017.470
     11408    49.6993        -7017.476       -7017.476
     11410    49.6993        -7017.451       -7017.451
     11412    49.6993        -7017.443       -7017.443
     11414    49.6993        -7017.430       -7017.430
     11416    49.6991        -7017.415       -7017.415
     11418    49.6993        -7017.356       -7017.356
     11420    49.6994        -7017.283       -7017.283
     11422    49.6994        -7017.226       -7017.226
     11424    49.6995        -7017.149       -7017.149
     11426    49.6995        -7017.098       -7017.098
     11428    49.6995        -7017.081       -7017.081
     11430    49.6996        -7017.083       -7017.083
     11432    49.6997        -7017.059       -7017.059
     11434    49.6996        -7017.049       -7017.049
     11436    49.6997        -7017.110       -7017.110
     11438    49.6997        -7017.161       -7017.161
     11440    49.6998        -7017.148       -7017.148
     11442    49.6998        -7017.101       -7017.101
     11444    49.6999        -7017.067       -7017.067
     11446    49.6999        -7017.028       -7017.028
     11448    49.6999        -7016.982       -7016.982
     11450    49.7000        -7016.933       -7016.933
     11452    49.6999        -7016.881       -7016.881
     11454    49.7000        -7016.785       -7016.785
     11456    49.7001        -7016.729       -7016.729
     11458    49.7003        -7016.678       -7016.678
     11460    49.7004        -7016.649       -7016.649
     11462    49.7005        -7016.583       -7016.583
     11464    49.7008        -7016.567       -7016.567
     11466    49.7008        -7016.517       -7016.517
     11468    49.7009        -7016.487       -7016.487
     11470    49.7009        -7016.422       -7016.422
     11472    49.7008        -7016.381       -7016.381
     11474    49.7008        -7016.339       -7016.339
     11476    49.7008        -7016.308       -7016.308
     11478    49.7008        -7016.325       -7016.325
     11480    49.7009        -7016.328       -7016.328
     11482    49.7009        -7016.354       -7016.354
     11484    49.7007        -7016.388       -7016.388
     11486    49.7008        -7016.409       -7016.409
     11488    49.7008        -7016.439       -7016.439
     11490    49.7010        -7016.470       -7016.470
     11492    49.7008        -7016.523       -7016.523
     11494    49.7010        -7016.534       -7016.534
     11496    49.7010        -7016.572       -7016.572
     11498    49.7009        -7016.618       -7016.618
     11500    49.7011        -7016.657       -7016.657
     11502    49.7013        -7016.679       -7016.679
     11504    49.7013        -7016.664       -7016.664
     11506    49.7013        -7016.675       -7016.675
     11508    49.7012        -7016.696       -7016.696
     11510    49.7013        -7016.749       -7016.749
     11512    49.7014        -7016.765       -7016.765
     11514    49.7013        -7016.811       -7016.811
     11516    49.7014        -7016.813       -7016.813
     11518    49.7014        -7016.788       -7016.788
     11520    49.7014        -7016.802       -7016.802
     11522    49.7014        -7016.803       -7016.803
     11524    49.7013        -7016.793       -7016.793
     11526    49.7013        -7016.752       -7016.752
     11528    49.7013        -7016.720       -7016.720
     11530    49.7015        -7016.691       -7016.691
     11532    49.7016        -7016.688       -7016.688
     11534    49.7015        -7016.739       -7016.739
     11536    49.7014        -7016.750       -7016.750
     11538    49.7013        -7016.759       -7016.759
     11540    49.7015        -7016.776       -7016.776
     11542    49.7015        -7016.793       -7016.793
     11544    49.7015        -7016.852       -7016.852
     11546    49.7013        -7016.894       -7016.894
     11548    49.7013        -7016.922       -7016.922
     11550    49.7014        -7016.953       -7016.953
     11552    49.7016        -7016.954       -7016.954
     11554    49.7015        -7016.925       -7016.925
     11556    49.7017        -7016.925       -7016.925
     11558    49.7017        -7016.905       -7016.905
     11560    49.7017        -7016.905       -7016.905
     11562    49.7016        -7016.909       -7016.909
     11564    49.7015        -7016.941       -7016.941
     11566    49.7016        -7016.952       -7016.952
     11568    49.7016        -7016.970       -7016.970
     11570    49.7016        -7016.952       -7016.952
     11572    49.7015        -7016.907       -7016.907
     11574    49.7017        -7016.901       -7016.901
     11576    49.7015        -7016.882       -7016.882
     11578    49.7016        -7016.865       -7016.865
     11580    49.7016        -7016.834       -7016.834
     11582    49.7016        -7016.814       -7016.814
     11584    49.7016        -7016.832       -7016.832
     11586    49.7015        -7016.825       -7016.825
     11588    49.7015        -7016.816       -7016.816
     11590    49.7014        -7016.820       -7016.820
     11592    49.7015        -7016.785       -7016.785
     11594    49.7015        -7016.735       -7016.735
     11596    49.7013        -7016.708       -7016.708
     11598    49.7012        -7016.637       -7016.637
     11600    49.7010        -7016.577       -7016.577
     11602    49.7011        -7016.512       -7016.512
     11604    49.7011        -7016.495       -7016.495
     11606    49.7011        -7016.439       -7016.439
     11608    49.7010        -7016.369       -7016.369
     11610    49.7008        -7016.335       -7016.335
     11612    49.7010        -7016.258       -7016.258
     11614    49.7010        -7016.223       -7016.223
     11616    49.7010        -7016.181       -7016.181
     11618    49.7009        -7016.136       -7016.136
     11620    49.7009        -7016.100       -7016.100
     11622    49.7009        -7016.089       -7016.089
     11624    49.7009        -7016.103       -7016.103
     11626    49.7007        -7016.130       -7016.130
     11628    49.7008        -7016.161       -7016.161
     11630    49.7007        -7016.172       -7016.172
     11632    49.7008        -7016.173       -7016.173
     11634    49.7009        -7016.165       -7016.165
