No. moves  % accept.   % accept. vol.   <E_tot>      <E_sr>    <Vol>      <Lx>     <Ly>    <Lz>
     21926    92.5238    59.9790    -129.079       -129.079      1698810819.74      1153.31885      1153.31885      1153.31885
     21928    92.5245    59.9827    -129.062       -129.062      1699103924.22      1153.37876      1153.37876      1153.37876
     21930    92.5252    59.9818    -129.045       -129.045      1699397253.61      1153.43869      1153.43869      1153.43869
     21932    92.5258    59.9854    -129.028       -129.028      1699690264.79      1153.49856      1153.49856      1153.49856
     21934    92.5265    59.9845    -129.012       -129.012      1699983514.36      1153.55847      1153.55847      1153.55847
     21936    92.5271    59.9881    -128.995       -128.995      1700276960.93      1153.61840      1153.61840      1153.61840
     21938    92.5278    59.9872    -128.978       -128.978      1700570389.02      1153.67832      1153.67832      1153.67832
     21940    92.5284    59.9909    -128.961       -128.961      1700863828.21      1153.73824      1153.73824      1153.73824
     21942    92.5291    59.9854    -128.945       -128.945      1701157169.11      1153.79813      1153.79813      1153.79813
     21944    92.5297    59.9845    -128.928       -128.928      1701450477.37      1153.85802      1153.85802      1153.85802
     21946    92.5304    59.9836    -128.912       -128.912      1701743641.99      1153.91788      1153.91788      1153.91788
     21948    92.5311    59.9872    -128.896       -128.896      1702037081.61      1153.97777      1153.97777      1153.97777
     21950    92.5317    59.9818    -128.879       -128.879      1702330423.00      1154.03764      1154.03764      1154.03764
     21952    92.5324    59.9763    -128.863       -128.863      1702623666.22      1154.09750      1154.09750      1154.09750
     21954    92.5330    59.9754    -128.847       -128.847      1702916826.00      1154.15733      1154.15733      1154.15733
     21956    92.5337    59.9790    -128.830       -128.830      1703210340.49      1154.21722      1154.21722      1154.21722
     21958    92.5343    59.9781    -128.814       -128.814      1703503978.04      1154.27711      1154.27711      1154.27711
     21960    92.5350    59.9818    -128.797       -128.797      1703797416.60      1154.33697      1154.33697      1154.33697
     21962    92.5356    59.9854    -128.780       -128.780      1704091068.19      1154.39685      1154.39685      1154.39685
     21964    92.5363    59.9891    -128.764       -128.764      1704384523.23      1154.45670      1154.45670      1154.45670
     21966    92.5370    59.9927    -128.747       -128.747      1704677839.27      1154.51653      1154.51653      1154.51653
     21968    92.5376    59.9918    -128.730       -128.730      1704971263.10      1154.57636      1154.57636      1154.57636
     21970    92.5383    59.9954    -128.713       -128.713      1705264858.32      1154.63622      1154.63622      1154.63622
     21972    92.5389    59.9945    -128.697       -128.697      1705558564.30      1154.69608      1154.69608      1154.69608
     21974    92.5396    59.9936    -128.680       -128.680      1705852384.85      1154.75596      1154.75596      1154.75596
     21976    92.5402    59.9973    -128.663       -128.663      1706146170.05      1154.81582      1154.81582      1154.81582
     21978    92.5409    59.9964    -128.645       -128.645      1706440184.81      1154.87571      1154.87571      1154.87571
     21980    92.5415    60.0000    -128.628       -128.628      1706734160.59      1154.93559      1154.93559      1154.93559
     21982    92.5422    59.9991    -128.610       -128.610      1707028277.02      1154.99549      1154.99549      1154.99549
     21984    92.5429    60.0027    -128.593       -128.593      1707322439.62      1155.05538      1155.05538      1155.05538
     21986    92.5435    60.0064    -128.576       -128.576      1707616724.94      1155.11529      1155.11529      1155.11529
     21988    92.5442    60.0009    -128.558       -128.558      1707910912.06      1155.17518      1155.17518      1155.17518
     21990    92.5448    60.0045    -128.541       -128.541      1708205182.89      1155.23507      1155.23507      1155.23507
     21992    92.5455    59.9991    -128.524       -128.524      1708499355.57      1155.29495      1155.29495      1155.29495
     21994    92.5461    60.0027    -128.507       -128.507      1708793699.52      1155.35484      1155.35484      1155.35484
     21996    92.5468    60.0018    -128.491       -128.491      1709088080.89      1155.41474      1155.41474      1155.41474
     21998    92.5474    60.0009    -128.474       -128.474      1709382600.24      1155.47464      1155.47464      1155.47464
     22000    92.5481    60.0000    -128.458       -128.458      1709677309.68      1155.53457      1155.53457      1155.53457
     22002    92.5487    60.0036    -128.441       -128.441      1709972009.28      1155.59450      1155.59450      1155.59450
     22004    92.5494    59.9982    -128.424       -128.424      1710266610.68      1155.65440      1155.65440      1155.65440
     22006    92.5500    60.0018    -128.407       -128.407      1710561377.96      1155.71432      1155.71432      1155.71432
     22008    92.5507    60.0009    -128.390       -128.390      1710856002.22      1155.77422      1155.77422      1155.77422
     22010    92.5513    60.0000    -128.373       -128.373      1711150456.97      1155.83408      1155.83408      1155.83408
     22012    92.5520    59.9991    -128.357       -128.357      1711445038.29      1155.89396      1155.89396      1155.89396
     22014    92.5526    60.0027    -128.341       -128.341      1711739797.60      1155.95385      1155.95385      1155.95385
     22016    92.5533    60.0064    -128.325       -128.325      1712034826.14      1156.01379      1156.01379      1156.01379
     22018    92.5539    60.0100    -128.308       -128.308      1712329893.82      1156.07372      1156.07372      1156.07372
     22020    92.5546    60.0136    -128.292       -128.292      1712624889.89      1156.13363      1156.13363      1156.13363
     22022    92.5552    60.0127    -128.275       -128.275      1712920010.77      1156.19356      1156.19356      1156.19356
     22024    92.5559    60.0118    -128.259       -128.259      1713215255.98      1156.25350      1156.25350      1156.25350
     22026    92.5565    60.0154    -128.243       -128.243      1713510134.36      1156.31338      1156.31338      1156.31338
     22028    92.5572    60.0145    -128.227       -128.227      1713805102.30      1156.37326      1156.37326      1156.37326
     22030    92.5578    60.0182    -128.211       -128.211      1714100295.44      1156.43318      1156.43318      1156.43318
     22032    92.5585    60.0218    -128.194       -128.194      1714395607.38      1156.49310      1156.49310      1156.49310
     22034    92.5591    60.0254    -128.178       -128.178      1714691245.31      1156.55307      1156.55307      1156.55307
     22036    92.5598    60.0290    -128.162       -128.162      1714986600.74      1156.61299      1156.61299      1156.61299
     22038    92.5604    60.0281    -128.146       -128.146      1715281769.72      1156.67288      1156.67288      1156.67288
     22040    92.5611    60.0318    -128.130       -128.130      1715576813.75      1156.73275      1156.73275      1156.73275
     22042    92.5617    60.0309    -128.113       -128.113      1715871832.24      1156.79260      1156.79260      1156.79260
     22044    92.5624    60.0345    -128.097       -128.097      1716166879.77      1156.85245      1156.85245      1156.85245
     22046    92.5630    60.0290    -128.080       -128.080      1716461829.32      1156.91229      1156.91229      1156.91229
     22048    92.5637    60.0327    -128.064       -128.064      1716756727.52      1156.97211      1156.97211      1156.97211
     22050    92.5643    60.0317    -128.047       -128.047      1717051597.27      1157.03192      1157.03192      1157.03192
     22052    92.5649    60.0263    -128.031       -128.031      1717346369.15      1157.09171      1157.09171      1157.09171
     22054    92.5656    60.0299    -128.015       -128.015      1717641427.35      1157.15154      1157.15154      1157.15154
     22056    92.5662    60.0290    -127.998       -127.998      1717936194.58      1157.21132      1157.21132      1157.21132
     22058    92.5669    60.0281    -127.982       -127.982      1718230843.12      1157.27107      1157.27107      1157.27107
     22060    92.5675    60.0272    -127.966       -127.966      1718525381.19      1157.33081      1157.33081      1157.33081
     22062    92.5682    60.0308    -127.949       -127.949      1718820223.53      1157.39058      1157.39058      1157.39058
     22064    92.5688    60.0344    -127.933       -127.933      1719114927.06      1157.45033      1157.45033      1157.45033
     22066    92.5695    60.0381    -127.917       -127.917      1719409936.54      1157.51011      1157.51011      1157.51011
