No. moves  % accept.   % accept. vol.   <E_tot>      <E_sr>    <Vol>      <Lx>     <Ly>    <Lz>
     10604    85.8252    55.8751    -303.522       -303.522      480103987.71      782.82649      782.82649      782.82649
     10606    85.8274    55.8835    -303.458       -303.458      480230848.32      782.89437      782.89437      782.89437
     10608    85.8295    55.8729    -303.396       -303.396      480356874.33      782.96180      782.96180      782.96180
     10610    85.8316    55.8718    -303.310       -303.310      480482261.99      783.02889      783.02889      783.02889
     10612    85.8338    55.8801    -303.222       -303.222      480607501.39      783.09588      783.09588      783.09588
     10614    85.8359    55.8790    -303.155       -303.155      480732664.14      783.16282      783.16282      783.16282
     10616    85.8381    55.8873    -303.077       -303.077      480857608.84      783.22963      783.22963      783.22963
     10618    85.8403    55.8956    -303.007       -303.007      480982211.10      783.29625      783.29625      783.29625
     10620    85.8425    55.9040    -302.932       -302.932      481108302.10      783.36362      783.36362      783.36362
     10622    85.8446    55.8934    -302.882       -302.882      481233582.22      783.43056      783.43056      783.43056
     10624    85.8468    55.8923    -302.824       -302.824      481358775.90      783.49744      783.49744      783.49744
     10626    85.8489    55.9006    -302.769       -302.769      481482274.02      783.56343      783.56343      783.56343
     10628    85.8510    55.9089    -302.713       -302.713      481607336.31      783.63021      783.63021      783.63021
     10630    85.8532    55.9172    -302.669       -302.669      481731689.92      783.69661      783.69661      783.69661
     10632    85.8554    55.9255    -302.617       -302.617      481857226.47      783.76360      783.76360      783.76360
     10634    85.8576    55.9338    -302.572       -302.572      481984138.37      783.83129      783.83129      783.83129
     10636    85.8597    55.9327    -302.511       -302.511      482110182.03      783.89851      783.89851      783.89851
     10638    85.8619    55.9410    -302.452       -302.452      482237762.85      783.96651      783.96651      783.96651
     10640    85.8641    55.9492    -302.380       -302.380      482365430.76      784.03454      784.03454      784.03454
     10642    85.8662    55.9481    -302.290       -302.290      482493185.43      784.10260      784.10260      784.10260
     10644    85.8684    55.9470    -302.208       -302.208      482620400.56      784.17036      784.17036      784.17036
     10646    85.8705    55.9459    -302.145       -302.145      482748150.93      784.23839      784.23839      784.23839
     10648    85.8727    55.9448    -302.076       -302.076      482875070.33      784.30597      784.30597      784.30597
     10650    85.8748    55.9437    -301.985       -301.985      483002971.01      784.37404      784.37404      784.37404
     10652    85.8770    55.9425    -301.908       -301.908      483130639.73      784.44198      784.44198      784.44198
     10654    85.8791    55.9508    -301.811       -301.811      483259420.68      784.51047      784.51047      784.51047
     10656    85.8814    55.9591    -301.717       -301.717      483388698.26      784.57920      784.57920      784.57920
     10658    85.8835    55.9580    -301.642       -301.642      483518817.95      784.64834      784.64834      784.64834
     10660    85.8857    55.9475    -301.579       -301.579      483648149.05      784.71706      784.71706      784.71706
     10662    85.8878    55.9557    -301.514       -301.514      483778745.20      784.78642      784.78642      784.78642
     10664    85.8899    55.9546    -301.447       -301.447      483908220.68      784.85519      784.85519      784.85519
     10666    85.8920    55.9535    -301.380       -301.380      484037700.77      784.92394      784.92394      784.92394
     10668    85.8941    55.9430    -301.333       -301.333      484166405.53      784.99228      784.99228      784.99228
     10670    85.8963    55.9325    -301.277       -301.277      484294341.91      785.06022      785.06022      785.06022
     10672    85.8984    55.9314    -301.219       -301.219      484422095.64      785.12804      785.12804      785.12804
     10674    85.9005    55.9303    -301.164       -301.164      484550402.10      785.19613      785.19613      785.19613
     10676    85.9026    55.9386    -301.124       -301.124      484679534.17      785.26463      785.26463      785.26463
     10678    85.9048    55.9374    -301.072       -301.072      484809322.26      785.33345      785.33345      785.33345
     10680    85.9069    55.9363    -301.015       -301.015      484938602.19      785.40199      785.40199      785.40199
     10682    85.9091    55.9446    -300.963       -300.963      485069936.77      785.47157      785.47157      785.47157
     10684    85.9112    55.9341    -300.922       -300.922      485200503.30      785.54073      785.54073      785.54073
     10686    85.9134    55.9330    -300.869       -300.869      485331862.65      785.61029      785.61029      785.61029
     10688    85.9155    55.9412    -300.802       -300.802      485464514.47      785.68048      785.68048      785.68048
     10690    85.9176    55.9401    -300.737       -300.737      485597728.44      785.75095      785.75095      785.75095
     10692    85.9197    55.9390    -300.658       -300.658      485730576.60      785.82121      785.82121      785.82121
     10694    85.9219    55.9379    -300.588       -300.588      485862340.05      785.89091      785.89091      785.89091
     10696    85.9240    55.9274    -300.517       -300.517      485993346.23      785.96020      785.96020      785.96020
     10698    85.9261    55.9357    -300.445       -300.445      486126425.88      786.03054      786.03054      786.03054
     10700    85.9283    55.9439    -300.379       -300.379      486260843.54      786.10153      786.10153      786.10153
     10702    85.9304    55.9428    -300.308       -300.308      486396017.40      786.17289      786.17289      786.17289
     10704    85.9325    55.9417    -300.243       -300.243      486531471.88      786.24438      786.24438      786.24438
     10706    85.9346    55.9406    -300.182       -300.182      486667725.06      786.31626      786.31626      786.31626
     10708    85.9368    55.9395    -300.113       -300.113      486802917.37      786.38758      786.38758      786.38758
     10710    85.9390    55.9477    -300.038       -300.038      486938685.67      786.45918      786.45918      786.45918
     10712    85.9411    55.9466    -299.974       -299.974      487074155.73      786.53060      786.53060      786.53060
     10714    85.9433    55.9455    -299.910       -299.910      487209104.06      786.60175      786.60175      786.60175
     10716    85.9454    55.9537    -299.835       -299.835      487345714.21      786.67373      786.67373      786.67373
     10718    85.9475    55.9433    -299.748       -299.748      487481563.31      786.74530      786.74530      786.74530
     10720    85.9496    55.9422    -299.670       -299.670      487616873.88      786.81658      786.81658      786.81658
     10722    85.9517    55.9504    -299.600       -299.600      487753955.66      786.88874      786.88874      786.88874
     10724    85.9539    55.9493    -299.523       -299.523      487890178.30      786.96045      786.96045      786.96045
     10726    85.9560    55.9575    -299.457       -299.457      488026909.88      787.03240      787.03240      787.03240
     10728    85.9581    55.9564    -299.389       -299.389      488162311.95      787.10367      787.10367      787.10367
     10730    85.9603    55.9459    -299.314       -299.314      488296972.09      787.17454      787.17454      787.17454
