No. moves  % accept.   % acc. vol.    E_tot          E_sr          Vol       Lx        Ly        Lz
     614    60.2022        51.7915         -4479.014      -4479.014     643331.65  86.32667  86.32667  86.32667
     616    60.2146        51.7857         -4485.859      -4485.859     642666.15  86.29689  86.29689  86.29689
     618    60.2289        51.6181         -4473.315      -4473.315     642666.15  86.29689  86.29689  86.29689
     620    60.2426        51.6129         -4484.175      -4484.175     644385.09  86.37376  86.37376  86.37376
     622    60.2530        51.6077         -4475.748      -4475.748     647545.59  86.51474  86.51474  86.51474
     624    60.2675        51.4423         -4486.835      -4486.835     647545.59  86.51474  86.51474  86.51474
     626    60.2786        51.4377         -4457.400      -4457.400     653008.07  86.75733  86.75733  86.75733
     628    60.2906        51.5924         -4447.727      -4447.727     658520.69  87.00078  87.00078  87.00078
     630    60.3070        51.5873         -4468.309      -4468.309     662322.89  87.16790  87.16790  87.16790
     632    60.3174        51.5823         -4491.033      -4491.033     662762.23  87.18717  87.18717  87.18717
     634    60.3282        51.4196         -4495.609      -4495.609     662762.23  87.18717  87.18717  87.18717
     636    60.3415        51.5723         -4483.805      -4483.805     664598.42  87.26761  87.26761  87.26761
     638    60.3554        51.5674         -4489.761      -4489.761     667191.57  87.38097  87.38097  87.38097
     640    60.3676        51.5625         -4501.602      -4501.602     670783.36  87.53749  87.53749  87.53749
     642    60.3794        51.5576         -4469.416      -4469.416     674528.35  87.70010  87.70010  87.70010
     644    60.3945        51.5528         -4454.265      -4454.265     677623.11  87.83402  87.83402  87.83402
     646    60.4073        51.5480         -4437.346      -4437.346     683918.87  88.10520  88.10520  88.10520
     648    60.4212        51.5432         -4445.321      -4445.321     686396.83  88.21148  88.21148  88.21148
     650    60.4339        51.6923         -4454.056      -4454.056     688786.27  88.31372  88.31372  88.31372
     652    60.4445        51.5337         -4446.943      -4446.943     688786.27  88.31372  88.31372  88.31372
     654    60.4561        51.5291         -4455.788      -4455.788     692556.83  88.47457  88.47457  88.47457
     656    60.4700        51.5244         -4435.561      -4435.561     694960.23  88.57680  88.57680  88.57680
     658    60.4837        51.6717         -4406.333      -4406.333     706212.28  89.05229  89.05229  89.05229
     660    60.4974        51.6667         -4401.253      -4401.253     707929.55  89.12441  89.12441  89.12441
     662    60.5098        51.5106         -4394.799      -4394.799     707929.55  89.12441  89.12441  89.12441
     664    60.5254        51.5060         -4400.875      -4400.875     713764.77  89.36862  89.36862  89.36862
     666    60.5368        51.5015         -4394.086      -4394.086     717616.92  89.52910  89.52910  89.52910
     668    60.5514        51.4970         -4378.537      -4378.537     717558.76  89.52668  89.52668  89.52668
     670    60.5629        51.4925         -4366.054      -4366.054     722122.88  89.71610  89.71610  89.71610
     672    60.5761        51.4881         -4340.137      -4340.137     723338.17  89.76640  89.76640  89.76640
     674    60.5884        51.6320         -4313.141      -4313.141     731588.54  90.10640  90.10640  90.10640
     676    60.6041        51.6272         -4292.787      -4292.787     731510.89  90.10321  90.10321  90.10321
     678    60.6189        51.6224         -4297.627      -4297.627     731644.23  90.10868  90.10868  90.10868
     680    60.6328        51.7647         -4315.312      -4315.312     737545.05  90.35028  90.35028  90.35028
     682    60.6500        51.9062         -4316.840      -4316.840     739325.70  90.42294  90.42294  90.42294
     684    60.6612        52.0468         -4309.603      -4309.603     742659.04  90.55863  90.55863  90.55863
     686    60.6737        51.8950         -4295.506      -4295.506     742659.04  90.55863  90.55863  90.55863
     688    60.6878        51.8895         -4301.506      -4301.506     749058.37  90.81799  90.81799  90.81799
     690    60.7009        51.8841         -4279.770      -4279.770     755334.97  91.07095  91.07095  91.07095
     692    60.7138        51.8786         -4266.600      -4266.600     755423.47  91.07451  91.07451  91.07451
     694    60.7279        52.0173         -4271.418      -4271.418     763172.06  91.38484  91.38484  91.38484
     696    60.7428        52.0115         -4253.580      -4253.580     769175.68  91.62385  91.62385  91.62385
     698    60.7566        52.0057         -4260.927      -4260.927     776099.13  91.89793  91.89793  91.89793
     700    60.7718        52.1429         -4244.807      -4244.807     783322.45  92.18216  92.18216  92.18216
     702    60.7870        52.1368         -4292.449      -4292.449     787677.05  92.35266  92.35266  92.35266
     704    60.7996        52.1307         -4253.298      -4253.298     793880.41  92.59447  92.59447  92.59447
     706    60.8135        52.2663         -4236.510      -4236.510     799832.17  92.82528  92.82528  92.82528
     708    60.8254        52.4011         -4244.748      -4244.748     800564.71  92.85361  92.85361  92.85361
     710    60.8416        52.3944         -4210.029      -4210.029     807609.61  93.12519  93.12519  93.12519
     712    60.8568        52.2472         -4219.651      -4219.651     807609.61  93.12519  93.12519  93.12519
     714    60.8699        52.2409         -4212.077      -4212.077     810480.74  93.23541  93.23541  93.23541
     716    60.8851        52.3743         -4189.438      -4189.438     818656.48  93.54787  93.54787  93.54787
     718    60.8964        52.3677         -4214.267      -4214.267     822460.63  93.69255  93.69255  93.69255
     720    60.9109        52.3611         -4176.393      -4176.393     826903.50  93.86095  93.86095  93.86095
     722    60.9248        52.3546         -4174.577      -4174.577     833065.21  94.09351  94.09351  94.09351
     724    60.9399        52.3481         -4175.132      -4175.132     839826.39  94.34738  94.34738  94.34738
     726    60.9549        52.3416         -4166.952      -4166.952     842327.07  94.44093  94.44093  94.44093
     728    60.9698        52.4725         -4184.094      -4184.094     847229.28  94.62379  94.62379  94.62379
     730    60.9853        52.6027         -4183.358      -4183.358     855691.46  94.93778  94.93778  94.93778
     732    61.0004        52.5956         -4167.628      -4167.628     861941.71  95.16837  95.16837  95.16837
     734    61.0147        52.5886         -4163.173      -4163.173     868220.88  95.39891  95.39891  95.39891
     736    61.0300        52.5815         -4157.137      -4157.137     872268.31  95.54692  95.54692  95.54692
     738    61.0433        52.7100         -4170.028      -4170.028     873546.04  95.59355  95.59355  95.59355
     740    61.0571        52.8378         -4156.392      -4156.392     885092.44  96.01289  96.01289  96.01289
     742    61.0734        52.9650         -4132.124      -4132.124     890980.01  96.22531  96.22531  96.22531
     744    61.0878        52.9570         -4154.574      -4154.574     893137.71  96.30292  96.30292  96.30292
     746    61.1014        52.8150         -4147.561      -4147.561     893137.71  96.30292  96.30292  96.30292
     748    61.1144        52.8075         -4158.868      -4158.868     896212.28  96.41330  96.41330  96.41330
     750    61.1290        52.9333         -4144.116      -4144.116     905571.76  96.74777  96.74777  96.74777
     752    61.1418        53.0585         -4129.943      -4129.943     908957.66  96.86820  96.86820  96.86820
     754    61.1550        53.0504         -4110.023      -4110.023     910172.11  96.91132  96.91132  96.91132
     756    61.1721        53.1746         -4127.033      -4127.033     917447.27  97.16884  97.16884  97.16884
     758    61.1868        53.1662         -4119.374      -4119.374     924537.40  97.41851  97.41851  97.41851
     760    61.2019        53.2895         -4118.755      -4118.755     929223.58  97.58283  97.58283  97.58283
     762    61.2158        53.1496         -4119.320      -4119.320     929223.58  97.58283  97.58283  97.58283
     764    61.2300        53.1414         -4112.800      -4112.800     929765.44  97.60179  97.60179  97.60179
     766    61.2423        53.1332         -4118.864      -4118.864     933351.85  97.72713  97.72713  97.72713
     768    61.2563        52.9948         -4122.205      -4122.205     933351.85  97.72713  97.72713  97.72713
     770    61.2718        52.9870         -4120.634      -4120.634     937927.66  97.88657  97.88657  97.88657
     772    61.2847        52.9793         -4127.035      -4127.035     941274.35  98.00286  98.00286  98.00286
     774    61.2961        52.9716         -4136.093      -4136.093     944646.87  98.11976  98.11976  98.11976
     776    61.3089        52.8351         -4138.793      -4138.793     944646.87  98.11976  98.11976  98.11976
     778    61.3213        52.8278         -4124.580      -4124.580     948375.95  98.24871  98.24871  98.24871
     780    61.3338        52.9487         -4104.115      -4104.115     951833.51  98.36796  98.36796  98.36796
     782    61.3490        52.8133         -4102.141      -4102.141     951833.51  98.36796  98.36796  98.36796
     784    61.3613        52.8061         -4084.512      -4084.512     952761.41  98.39991  98.39991  98.39991
     786    61.3758        52.7990         -4091.859      -4091.859     960854.80  98.67775  98.67775  98.67775
     788    61.3897        52.9188         -4082.834      -4082.834     967575.79  98.90730  98.90730  98.90730
     790    61.4029        52.9114         -4088.989      -4088.989     976251.92  99.20205  99.20205  99.20205
     792    61.4176        52.9040         -4102.514      -4102.514     979720.12  99.31938  99.31938  99.31938
     794    61.4310        52.7708         -4105.145      -4105.145     979720.12  99.31938  99.31938  99.31938
     796    61.4415        52.8894         -4118.588      -4118.588     984596.82  99.48390  99.48390  99.48390
     798    61.4535        52.8822         -4122.900      -4122.900     990184.03  99.67172  99.67172  99.67172
     800    61.4675        53.0000         -4115.786      -4115.786     994141.71  99.80434  99.80434  99.80434
     802    61.4772        53.1172         -4140.021      -4140.021     1007358.02  100.24467  100.24467  100.24467
