No. moves  % accept.   % acc. vol.    E_tot          E_sr          Vol       Lx        Ly        Lz
     614    59.4030        48.3713         -4322.118      -4322.118     704391.34  80.96158  80.35648  108.27149
     616    59.4215        48.2143         -4312.633      -4312.633     704391.34  80.96158  80.35648  108.27149
     618    59.4400        48.0583         -4340.670      -4340.670     704391.34  80.96158  80.35648  108.27149
     620    59.4569        48.2258         -4340.787      -4340.787     712389.90  81.26687  80.65950  108.67976
     622    59.4710        48.3923         -4343.950      -4343.950     716647.52  81.42845  80.81987  108.89584
     624    59.4889        48.3974         -4328.762      -4328.762     716915.98  81.43862  80.82996  108.90944
     626    59.5076        48.2428         -4337.417      -4337.417     716915.98  81.43862  80.82996  108.90944
     628    59.5251        48.4076         -4299.696      -4299.696     722614.21  81.65381  81.04354  109.19723
     630    59.5419        48.4127         -4305.111      -4305.111     727551.12  81.83934  81.22769  109.44534
     632    59.5587        48.4177         -4297.726      -4297.726     728570.12  81.87753  81.26559  109.49641
     634    59.5747        48.5804         -4293.197      -4293.197     736821.55  82.18548  81.57123  109.90823
     636    59.5907        48.5849         -4278.331      -4278.331     744250.76  82.46077  81.84447  110.27639
     638    59.6085        48.7461         -4265.444      -4265.444     754041.48  82.82079  82.20180  110.75785
     640    59.6253        48.7500         -4230.025      -4230.025     761723.08  83.10108  82.48000  111.13269
     642    59.6423        48.7539         -4250.737      -4250.737     765819.72  83.24979  82.62759  111.33156
     644    59.6615        48.7578         -4262.529      -4262.529     771313.51  83.44839  82.82471  111.59714
     646    59.6829        48.7616         -4244.942      -4244.942     775777.79  83.60907  82.98419  111.81204
     648    59.7055        48.7654         -4230.067      -4230.067     783290.19  83.87809  83.25120  112.17179
     650    59.7265        48.7692         -4230.642      -4230.642     787487.95  84.02766  83.39965  112.37182
     652    59.7463        48.7730         -4237.478      -4237.478     788792.39  84.07403  83.44567  112.43383
     654    59.7591        48.7768         -4229.437      -4229.437     796383.22  84.34286  83.71250  112.79334
     656    59.7766        48.6280         -4229.222      -4229.222     796383.22  84.34286  83.71250  112.79334
     658    59.7951        48.7842         -4189.724      -4189.724     807248.72  84.72471  84.09149  113.30400
     660    59.8146        48.7879         -4202.659      -4202.659     811403.82  84.86983  84.23552  113.49806
     662    59.8343        48.9426         -4200.432      -4200.432     816065.20  85.03204  84.39652  113.71499
     664    59.8529        48.7952         -4212.401      -4212.401     816065.20  85.03204  84.39652  113.71499
     666    59.8696        48.9489         -4195.412      -4195.412     819043.46  85.13535  84.49907  113.85316
     668    59.8884        48.8024         -4214.613      -4214.613     819043.46  85.13535  84.49907  113.85316
     670    59.9060        48.9552         -4207.772      -4207.772     823094.80  85.27550  84.63816  114.04057
     672    59.9242        48.8095         -4214.690      -4214.690     823094.80  85.27550  84.63816  114.04057
     674    59.9370        48.8131         -4224.062      -4224.062     829707.23  85.50324  84.86421  114.34515
     676    59.9542        48.8166         -4192.446      -4192.446     834861.40  85.67993  85.03957  114.58143
     678    59.9693        48.9676         -4191.394      -4191.394     843930.24  85.98905  85.34638  114.99482
     680    59.9878        49.1176         -4194.083      -4194.083     849730.40  86.18560  85.54146  115.25767
     682    60.0081        48.9736         -4193.207      -4193.207     849730.40  86.18560  85.54146  115.25767
     684    60.0222        48.8304         -4201.863      -4201.863     849730.40  86.18560  85.54146  115.25767
     686    60.0386        48.6880         -4208.024      -4208.024     849730.40  86.18560  85.54146  115.25767
     688    60.0540        48.8372         -4194.071      -4194.071     853464.91  86.31167  85.66659  115.42627
     690    60.0674        48.8406         -4174.621      -4174.621     860915.23  86.56210  85.91514  115.76117
     692    60.0865        48.8439         -4195.448      -4195.448     864884.09  86.69491  86.04697  115.93878
     694    60.1022        48.8473         -4186.703      -4186.703     867014.18  86.76602  86.11755  116.03389
     696    60.1192        48.8506         -4151.649      -4151.649     875702.27  87.05488  86.40425  116.42018
     698    60.1351        48.8539         -4162.786      -4162.786     877383.50  87.11056  86.45951  116.49464
     700    60.1543        49.0000         -4173.903      -4173.903     877604.55  87.11787  86.46677  116.50442
     702    60.1691        49.1453         -4182.558      -4182.558     886371.54  87.40700  86.75374  116.89108
     704    60.1854        49.2898         -4192.775      -4192.775     889603.19  87.51310  86.85904  117.03297
     706    60.2021        49.2918         -4197.694      -4197.694     890919.97  87.55626  86.90188  117.09068
     708    60.2176        49.2938         -4173.766      -4173.766     893472.00  87.63978  86.98477  117.20238
     710    60.2310        49.4366         -4164.900      -4164.900     906577.40  88.06620  87.40801  117.77264
     712    60.2441        49.4382         -4148.863      -4148.863     908673.84  88.13403  87.47533  117.86335
     714    60.2593        49.5798         -4130.959      -4130.959     911453.31  88.22380  87.56443  117.98340
     716    60.2760        49.7207         -4139.637      -4139.637     915153.62  88.34303  87.68277  118.14285
     718    60.2911        49.5822         -4170.288      -4170.288     915153.62  88.34303  87.68277  118.14285
     720    60.3054        49.4444         -4156.168      -4156.168     915153.62  88.34303  87.68277  118.14285
     722    60.3216        49.4460         -4178.217      -4178.217     915214.57  88.34499  87.68472  118.14547
     724    60.3367        49.3094         -4167.791      -4167.791     915214.57  88.34499  87.68472  118.14547
     726    60.3534        49.4490         -4158.257      -4158.257     923729.03  88.61811  87.95580  118.51072
     728    60.3697        49.4505         -4148.452      -4148.452     924899.72  88.65553  87.99294  118.56076
     730    60.3838        49.3151         -4155.790      -4155.790     924899.72  88.65553  87.99294  118.56076
     732    60.3970        49.3169         -4155.623      -4155.623     929553.53  88.80398  88.14027  118.75928
     734    60.4126        49.1826         -4151.901      -4151.901     929553.53  88.80398  88.14027  118.75928
     736    60.4288        49.1848         -4159.576      -4159.576     935935.35  89.00674  88.34152  119.03044
     738    60.4432        49.0515         -4143.718      -4143.718     935935.35  89.00674  88.34152  119.03044
     740    60.4584        49.0541         -4137.499      -4137.499     939476.34  89.11885  88.45279  119.18037
     742    60.4714        49.0566         -4154.369      -4154.369     946302.58  89.33418  88.66651  119.46833
     744    60.4864        48.9247         -4148.344      -4148.344     946302.58  89.33418  88.66651  119.46833
     746    60.5026        48.9276         -4164.812      -4164.812     946705.23  89.34685  88.67908  119.48527
     748    60.5186        49.0642         -4127.361      -4127.361     959169.59  89.73725  89.06657  120.00737
     750    60.5343        49.0667         -4140.771      -4140.771     966774.78  89.97380  89.30135  120.32371
     752    60.5488        48.9362         -4122.411      -4122.411     966774.78  89.97380  89.30135  120.32371
     754    60.5633        48.8064         -4125.066      -4125.066     966774.78  89.97380  89.30135  120.32371
     756    60.5801        48.8095         -4132.590      -4132.590     972005.70  90.13578  89.46212  120.54033
     758    60.5943        48.8127         -4127.869      -4127.869     975925.93  90.25680  89.58223  120.70216
     760    60.6096        48.9474         -4116.499      -4116.499     989875.13  90.68479  90.00702  121.27452
     762    60.6247        48.9501         -4091.370      -4091.370     996953.93  90.90044  90.22107  121.56292
     764    60.6405        48.9529         -4099.412      -4099.412     996826.25  90.89656  90.21721  121.55773
     766    60.6583        48.9556         -4116.872      -4116.872     997368.14  90.91303  90.23356  121.57976
     768    60.6734        48.9583         -4061.418      -4061.418     1003322.22  91.09358  90.41276  121.82121
     770    60.6901        48.9610         -4063.952      -4063.952     1010082.92  91.29773  90.61538  122.09422
     772    60.7055        49.0933         -4064.597      -4064.597     1022095.19  91.65822  90.97318  122.57631
     774    60.7223        49.0956         -4062.510      -4062.510     1021872.51  91.65156  90.96657  122.56741
     776    60.7378        49.2268         -4070.156      -4070.156     1029020.50  91.86477  91.17818  122.85253
     778    60.7537        49.3573         -4038.759      -4038.759     1038746.28  92.15328  91.46454  123.23837
     780    60.7676        49.4872         -4039.800      -4039.800     1044286.88  92.31684  91.62687  123.45709
     782    60.7838        49.6164         -4039.515      -4039.515     1057477.70  92.70391  92.01105  123.97473
     784    60.7995        49.7449         -4046.366      -4046.366     1064287.47  92.90247  92.20814  124.24028
     786    60.8151        49.8728         -4018.325      -4018.325     1078934.91  93.32673  92.62922  124.80764
     788    60.8322        49.8731         -4030.318      -4030.318     1082516.51  93.42988  92.73160  124.94559
     790    60.8489        50.0000         -4013.017      -4013.017     1092678.44  93.72133  93.02087  125.33535
     792    60.8652        49.8737         -4031.731      -4031.731     1092678.44  93.72133  93.02087  125.33535
     794    60.8810        50.0000         -4000.362      -4000.362     1105289.59  94.08051  93.37737  125.81569
     796    60.8968        50.0000         -4013.311      -4013.311     1109819.07  94.20885  93.50475  125.98732
     798    60.9132        50.1253         -4011.261      -4011.261     1120126.24  94.49960  93.79332  126.37614
     800    60.9301        50.2500         -3967.980      -3967.980     1132129.92  94.83596  94.12717  126.82597
