No. moves  % accept.   % accept. vol.   <E_tot>      <E_sr>    <Vol>      <Lx>     <Ly>    <Lz>
     10602    86.5738    55.3952    -284.415       -284.415      664658291.85      793.93119      787.99747      1061.73957
     10604    86.5758    55.4036    -284.295       -284.295      664836755.41      794.00098      788.06674      1061.83289
     10606    86.5779    55.3932    -284.201       -284.201      665014040.99      794.07030      788.13554      1061.92560
     10608    86.5800    55.4016    -284.100       -284.100      665192606.52      794.14009      788.20481      1062.01894
     10610    86.5821    55.4100    -283.989       -283.989      665370646.15      794.20967      788.27387      1062.11198
     10612    86.5842    55.4184    -283.889       -283.889      665550102.06      794.27977      788.34345      1062.20573
     10614    86.5863    55.4174    -283.803       -283.803      665729309.71      794.34976      788.41291      1062.29932
     10616    86.5884    55.4164    -283.708       -283.708      665908227.41      794.41962      788.48225      1062.39275
     10618    86.5905    55.4059    -283.634       -283.634      666085987.08      794.48903      788.55115      1062.48558
     10620    86.5925    55.4049    -283.549       -283.549      666264422.55      794.55868      788.62028      1062.57873
     10622    86.5946    55.4133    -283.463       -283.463      666443822.95      794.62868      788.68975      1062.67234
     10624    86.5966    55.4123    -283.371       -283.371      666622696.12      794.69847      788.75902      1062.76566
     10626    86.5987    55.4207    -283.286       -283.286      666801506.44      794.76821      788.82824      1062.85894
     10628    86.6007    55.4291    -283.206       -283.206      666980341.73      794.83795      788.89746      1062.95220
     10630    86.6028    55.4280    -283.120       -283.120      667158189.98      794.90731      788.96630      1063.04495
     10632    86.6048    55.4176    -283.024       -283.024      667334912.61      794.97622      789.03470      1063.13711
     10634    86.6069    55.4072    -282.932       -282.932      667510520.27      795.04470      789.10266      1063.22869
     10636    86.6090    55.4062    -282.839       -282.839      667685463.09      795.11292      789.17037      1063.31991
     10638    86.6110    55.4052    -282.751       -282.751      667860958.99      795.18133      789.23827      1063.41140
     10640    86.6131    55.4135    -282.657       -282.657      668039467.86      795.25085      789.30727      1063.50438
     10642    86.6152    55.4125    -282.555       -282.555      668218119.85      795.32042      789.37632      1063.59741
     10644    86.6173    55.4209    -282.455       -282.455      668399734.50      795.39108      789.44645      1063.69190
     10646    86.6194    55.4293    -282.345       -282.345      668581070.03      795.46162      789.51646      1063.78624
     10648    86.6215    55.4376    -282.232       -282.232      668765168.95      795.53318      789.58749      1063.88194
     10650    86.6235    55.4366    -282.110       -282.110      668949763.43      795.60491      789.65869      1063.97787
     10652    86.6256    55.4262    -281.987       -281.987      669133225.43      795.67620      789.72944      1064.07321
     10654    86.6277    55.4252    -281.859       -281.859      669316001.94      795.74722      789.79993      1064.16818
     10656    86.6298    55.4242    -281.748       -281.748      669496814.92      795.81749      789.86968      1064.26215
     10658    86.6319    55.4138    -281.620       -281.620      669676528.74      795.88733      789.93899      1064.35555
     10660    86.6340    55.4128    -281.517       -281.517      669856608.12      795.95729      790.00843      1064.44911
     10662    86.6360    55.4117    -281.391       -281.391      670035820.41      796.02691      790.07753      1064.54222
     10664    86.6381    55.4107    -281.261       -281.261      670215557.96      796.09672      790.14682      1064.63557
     10666    86.6402    55.4191    -281.149       -281.149      670397327.54      796.16727      790.21684      1064.72991
     10668    86.6423    55.4274    -281.030       -281.030      670578746.99      796.23767      790.28671      1064.82406
     10670    86.6443    55.4264    -280.919       -280.919      670760639.80      796.30823      790.35675      1064.91843
     10672    86.6464    55.4160    -280.796       -280.796      670941449.90      796.37837      790.42637      1065.01223
     10674    86.6484    55.4150    -280.665       -280.665      671123329.62      796.44890      790.49637      1065.10655
     10676    86.6505    55.4140    -280.540       -280.540      671305428.45      796.51949      790.56643      1065.20095
     10678    86.6526    55.4036    -280.393       -280.393      671486452.94      796.58967      790.63608      1065.29480
     10680    86.6547    55.4026    -280.241       -280.241      671666107.33      796.65932      790.70521      1065.38795
     10682    86.6567    55.4016    -280.082       -280.082      671846815.87      796.72935      790.77472      1065.48160
     10684    86.6588    55.4006    -279.942       -279.942      672026696.65      796.79905      790.84390      1065.57481
     10686    86.6609    55.3902    -279.821       -279.821      672205528.56      796.86835      790.91268      1065.66748
     10688    86.6630    55.3892    -279.684       -279.684      672385191.61      796.93794      790.98175      1065.76055
     10690    86.6650    55.3976    -279.555       -279.555      672567204.43      797.00839      791.05168      1065.85477
     10692    86.6671    55.4059    -279.443       -279.443      672750982.54      797.07948      791.12224      1065.94984
     10694    86.6691    55.4049    -279.334       -279.334      672935997.16      797.15102      791.19324      1066.04551
     10696    86.6712    55.4039    -279.236       -279.236      673120643.83      797.22241      791.26409      1066.14097
     10698    86.6732    55.4122    -279.134       -279.134      673305024.81      797.29368      791.33483      1066.23629
     10700    86.6752    55.4206    -279.035       -279.035      673491187.85      797.36559      791.40621      1066.33246
     10702    86.6773    55.4289    -278.927       -278.927      673679067.81      797.43813      791.47820      1066.42946
     10704    86.6793    55.4372    -278.836       -278.836      673866519.91      797.51049      791.55002      1066.52624
     10706    86.6814    55.4455    -278.741       -278.741      674054502.07      797.58303      791.62202      1066.62325
     10708    86.6834    55.4445    -278.665       -278.665      674242452.66      797.65555      791.69400      1066.72022
     10710    86.6855    55.4435    -278.580       -278.580      674428876.91      797.72748      791.76539      1066.81642
     10712    86.6875    55.4425    -278.512       -278.512      674615894.14      797.79962      791.83699      1066.91289
     10714    86.6895    55.4508    -278.422       -278.422      674803760.53      797.87205      791.90888      1067.00976
     10716    86.6916    55.4498    -278.345       -278.345      674989991.45      797.94386      791.98016      1067.10579
     10718    86.6936    55.4488    -278.273       -278.273      675175924.21      798.01555      792.05131      1067.20166
     10720    86.6957    55.4571    -278.195       -278.195      675362816.33      798.08758      792.12280      1067.29798
     10722    86.6977    55.4654    -278.103       -278.103      675551633.40      798.16030      792.19497      1067.39523
     10724    86.6997    55.4737    -278.011       -278.011      675741750.39      798.23348      792.26761      1067.49311
