No. moves  % accept.   % accept. vol.   <E_tot>      <E_sr>    <Vol>      <Lx>     <Ly>    <Lz>
     41848    96.0793    67.6974    -58.087       -58.087      7519996001.19      1659.41163      1647.00945      2219.16334
     41850    96.0795    67.6989    -58.084       -58.084      7520652936.97      1659.45713      1647.05461      2219.22418
     41852    96.0796    67.7005    -58.081       -58.081      7521310077.25      1659.50263      1647.09977      2219.28503
     41854    96.0798    67.6996    -58.078       -58.078      7521967518.12      1659.54814      1647.14494      2219.34589
     41856    96.0800    67.7012    -58.075       -58.075      7522625523.17      1659.59367      1647.19013      2219.40678
     41858    96.0802    67.7003    -58.072       -58.072      7523283740.75      1659.63921      1647.23533      2219.46769
     41860    96.0804    67.6995    -58.068       -58.068      7523942165.74      1659.68476      1647.28054      2219.52860
     41862    96.0806    67.7010    -58.065       -58.065      7524600475.58      1659.73030      1647.32574      2219.58950
     41864    96.0807    67.7002    -58.062       -58.062      7525259082.45      1659.77585      1647.37095      2219.65042
     41866    96.0809    67.7017    -58.059       -58.059      7525918200.17      1659.82142      1647.41618      2219.71136
     41868    96.0811    67.7033    -58.056       -58.056      7526577375.67      1659.86700      1647.46141      2219.77231
     41870    96.0813    67.7048    -58.053       -58.053      7527236812.54      1659.91258      1647.50666      2219.83327
     41872    96.0815    67.7063    -58.050       -58.050      7527896002.09      1659.95815      1647.55189      2219.89421
     41874    96.0817    67.7079    -58.047       -58.047      7528555474.72      1660.00373      1647.59712      2219.95516
     41876    96.0818    67.7094    -58.044       -58.044      7529215380.61      1660.04933      1647.64238      2220.01614
     41878    96.0820    67.7110    -58.040       -58.040      7529875407.54      1660.09493      1647.68764      2220.07712
     41880    96.0822    67.7101    -58.037       -58.037      7530535671.27      1660.14053      1647.73291      2220.13811
     41882    96.0824    67.7093    -58.034       -58.034      7531196108.42      1660.18615      1647.77818      2220.19911
     41884    96.0826    67.7084    -58.031       -58.031      7531856335.84      1660.23175      1647.82344      2220.26010
     41886    96.0828    67.7100    -58.028       -58.028      7532516079.35      1660.27733      1647.86868      2220.32105
     41888    96.0829    67.7091    -58.025       -58.025      7533175383.05      1660.32289      1647.91390      2220.38198
     41890    96.0831    67.7107    -58.022       -58.022      7533835399.21      1660.36848      1647.95914      2220.44294
     41892    96.0833    67.7098    -58.019       -58.019      7534495071.03      1660.41404      1648.00437      2220.50388
     41894    96.0835    67.7114    -58.016       -58.016      7535154604.34      1660.45961      1648.04959      2220.56482
     41896    96.0837    67.7105    -58.013       -58.013      7535814352.85      1660.50518      1648.09482      2220.62576
     41898    96.0839    67.7097    -58.010       -58.010      7536474111.39      1660.55074      1648.14005      2220.68669
     41900    96.0840    67.7112    -58.007       -58.007      7537134137.64      1660.59632      1648.18529      2220.74765
     41902    96.0842    67.7104    -58.004       -58.004      7537793911.66      1660.64188      1648.23051      2220.80858
     41904    96.0844    67.7095    -58.000       -58.000      7538453818.50      1660.68745      1648.27574      2220.86952
     41906    96.0846    67.7087    -57.997       -57.997      7539113523.70      1660.73301      1648.32095      2220.93044
     41908    96.0848    67.7078    -57.994       -57.994      7539772975.26      1660.77855      1648.36616      2220.99135
     41910    96.0850    67.7094    -57.991       -57.991      7540432488.85      1660.82410      1648.41136      2221.05226
     41912    96.0851    67.7085    -57.988       -57.988      7541092133.45      1660.86965      1648.45657      2221.11317
     41914    96.0853    67.7101    -57.985       -57.985      7541752040.43      1660.91520      1648.50179      2221.17409
     41916    96.0855    67.7116    -57.982       -57.982      7542412092.50      1660.96076      1648.54701      2221.23502
     41918    96.0857    67.7108    -57.979       -57.979      7543072482.27      1661.00634      1648.59224      2221.29597
     41920    96.0859    67.7123    -57.976       -57.976      7543732393.35      1661.05189      1648.63745      2221.35689
     41922    96.0861    67.7138    -57.973       -57.973      7544392089.21      1661.09743      1648.68265      2221.41779
     41924    96.0862    67.7130    -57.970       -57.970      7545051913.20      1661.14297      1648.72785      2221.47870
     41926    96.0864    67.7145    -57.966       -57.966      7545711274.78      1661.18850      1648.77304      2221.53957
     41928    96.0866    67.7137    -57.963       -57.963      7546370883.64      1661.23403      1648.81823      2221.60046
     41930    96.0868    67.7152    -57.960       -57.960      7547030680.53      1661.27956      1648.86342      2221.66136
     41932    96.0870    67.7168    -57.957       -57.957      7547690048.40      1661.32508      1648.90860      2221.72222
     41934    96.0872    67.7183    -57.954       -57.954      7548349653.54      1661.37060      1648.95378      2221.78310
     41936    96.0873    67.7175    -57.951       -57.951      7549009530.14      1661.41613      1648.99897      2221.84400
     41938    96.0875    67.7166    -57.948       -57.948      7549669008.60      1661.46165      1649.04415      2221.90486
     41940    96.0877    67.7182    -57.945       -57.945      7550328778.32      1661.50717      1649.08933      2221.96574
     41942    96.0879    67.7197    -57.942       -57.942      7550988052.85      1661.55267      1649.13449      2222.02659
     41944    96.0881    67.7212    -57.939       -57.939      7551647537.76      1661.59818      1649.17966      2222.08745
     41946    96.0883    67.7228    -57.936       -57.936      7552306330.75      1661.64366      1649.22479      2222.14827
     41948    96.0884    67.7243    -57.933       -57.933      7552965341.78      1661.68914      1649.26994      2222.20909
     41950    96.0886    67.7259    -57.930       -57.930      7553624707.16      1661.73464      1649.31509      2222.26994
     41952    96.0888    67.7274    -57.927       -57.927      7554284717.21      1661.78016      1649.36028      2222.33081
     41954    96.0890    67.7266    -57.924       -57.924      7554944666.30      1661.82568      1649.40545      2222.39169
     41956    96.0892    67.7281    -57.921       -57.921      7555604516.29      1661.87119      1649.45063      2222.45255
     41958    96.0894    67.7296    -57.918       -57.918      7556264347.37      1661.91670      1649.49579      2222.51341
     41960    96.0895    67.7312    -57.915       -57.915      7556924284.38      1661.96221      1649.54097      2222.57427
     41962    96.0897    67.7327    -57.911       -57.911      7557584774.57      1662.00774      1649.58616      2222.63517
     41964    96.0899    67.7342    -57.908       -57.908      7558245280.07      1662.05327      1649.63135      2222.69606
     41966    96.0901    67.7358    -57.905       -57.905      7558905796.58      1662.09880      1649.67654      2222.75695
     41968    96.0903    67.7373    -57.902       -57.902      7559566729.47      1662.14435      1649.72175      2222.81786
     41970    96.0904    67.7389    -57.899       -57.899      7560228221.86      1662.18992      1649.76698      2222.87880
     41972    96.0906    67.7404    -57.896       -57.896      7560889789.44      1662.23549      1649.81221      2222.93974
     41974    96.0908    67.7419    -57.893       -57.893      7561551452.91      1662.28106      1649.85744      2223.00069
     41976    96.0910    67.7435    -57.890       -57.890      7562212466.93      1662.32661      1649.90264      2223.06159
     41978    96.0912    67.7450    -57.887       -57.887      7562872939.55      1662.37212      1649.94782      2223.12246
     41980    96.0914    67.7442    -57.884       -57.884      7563533423.81      1662.41764      1649.99299      2223.18333
     41982    96.0915    67.7433    -57.881       -57.881      7564193922.93      1662.46315      1650.03816      2223.24419
     41984    96.0917    67.7449    -57.878       -57.878      7564854893.95      1662.50868      1650.08336      2223.30508
     41986    96.0919    67.7464    -57.875       -57.875      7565516030.13      1662.55422      1650.12855      2223.36598
     41988    96.0921    67.7479    -57.872       -57.872      7566177620.26      1662.59978      1650.17377      2223.42690
     41990    96.0923    67.7495    -57.869       -57.869      7566839772.84      1662.64535      1650.21900      2223.48786
     41992    96.0924    67.7462    -57.866       -57.866      7567501842.63      1662.69092      1650.26424      2223.54880
     41994    96.0926    67.7454    -57.862       -57.862      7568164171.04      1662.73651      1650.30948      2223.60976
     41996    96.0928    67.7469    -57.859       -57.859      7568826660.13      1662.78209      1650.35472      2223.67072
     41998    96.0930    67.7461    -57.856       -57.856      7569489039.29      1662.82767      1650.39996      2223.73167
     42000    96.0932    67.7429    -57.853       -57.853      7570151335.65      1662.87325      1650.44519      2223.79262
     42002    96.0934    67.7420    -57.850       -57.850      7570813227.28      1662.91880      1650.49041      2223.85354
     42004    96.0935    67.7435    -57.847       -57.847      7571475392.83      1662.96436      1650.53563      2223.91448
     42006    96.0937    67.7427    -57.844       -57.844      7572137127.97      1663.00991      1650.58083      2223.97538
     42008    96.0939    67.7442    -57.841       -57.841      7572798906.97      1663.05545      1650.62604      2224.03629
     42010    96.0941    67.7458    -57.838       -57.838      7573460537.24      1663.10098      1650.67123      2224.09718
     42012    96.0943    67.7449    -57.835       -57.835      7574122318.96      1663.14652      1650.71643      2224.15808
     42014    96.0944    67.7465    -57.832       -57.832      7574783839.20      1663.19205      1650.76161      2224.21896
     42016    96.0946    67.7480    -57.829       -57.829      7575445703.16      1663.23759      1650.80681      2224.27986
     42018    96.0948    67.7495    -57.825       -57.825      7576107384.94      1663.28311      1650.85200      2224.34075
     42020    96.0950    67.7487    -57.822       -57.822      7576768634.80      1663.32862      1650.89717      2224.40160
     42022    96.0952    67.7502    -57.819       -57.819      7577430040.07      1663.37413      1650.94234      2224.46247
     42024    96.0954    67.7518    -57.816       -57.816      7578090705.09      1663.41961      1650.98748      2224.52329
     42026    96.0955    67.7533    -57.813       -57.813      7578751748.76      1663.46510      1651.03263      2224.58412
     42028    96.0957    67.7548    -57.810       -57.810      7579412702.84      1663.51059      1651.07777      2224.64495
     42030    96.0959    67.7564    -57.806       -57.806      7580073483.47      1663.55606      1651.12291      2224.70577
     42032    96.0961    67.7579    -57.803       -57.803      7580733652.95      1663.60151      1651.16802      2224.76655
     42034    96.0963    67.7594    -57.800       -57.800      7581393880.08      1663.64696      1651.21313      2224.82733
     42036    96.0965    67.7610    -57.797       -57.797      7582053907.51      1663.69240      1651.25822      2224.88809
     42038    96.0966    67.7625    -57.794       -57.794      7582714564.08      1663.73786      1651.30335      2224.94889
     42040    96.0968    67.7640    -57.790       -57.790      7583374954.50      1663.78331      1651.34846      2225.00967
     42042    96.0970    67.7656    -57.787       -57.787      7584035979.03      1663.82878      1651.39359      2225.07048
     42044    96.0972    67.7671    -57.784       -57.784      7584697369.57      1663.87427      1651.43874      2225.13131
     42046    96.0974    67.7686    -57.781       -57.781      7585358593.48      1663.91975      1651.48388      2225.19213
     42048    96.0976    67.7702    -57.778       -57.778      7586019337.87      1663.96521      1651.52900      2225.25292
     42050    96.0977    67.7693    -57.775       -57.775      7586680306.17      1664.01067      1651.57412      2225.31372
     42052    96.0979    67.7685    -57.772       -57.772      7587341216.38      1664.05613      1651.61924      2225.37452
     42054    96.0981    67.7700    -57.768       -57.768      7588001912.59      1664.10158      1651.66435      2225.43530
     42056    96.0983    67.7692    -57.765       -57.765      7588662562.23      1664.14702      1651.70945      2225.49607
     42058    96.0985    67.7707    -57.762       -57.762      7589322855.88      1664.19245      1651.75454      2225.55682
     42060    96.0986    67.7722    -57.759       -57.759      7589982966.19      1664.23787      1651.79962      2225.61755
     42062    96.0988    67.7714    -57.756       -57.756      7590643314.23      1664.28329      1651.84470      2225.67830
     42064    96.0990    67.7705    -57.753       -57.753      7591303826.18      1664.32872      1651.88979      2225.73905
     42066    96.0992    67.7697    -57.749       -57.749      7591964355.05      1664.37415      1651.93488      2225.79981
     42068    96.0994    67.7712    -57.746       -57.746      7592625096.87      1664.41958      1651.97997      2225.86057
     42070    96.0996    67.7728    -57.743       -57.743      7593286092.63      1664.46503      1652.02508      2225.92134
     42072    96.0997    67.7719    -57.740       -57.740      7593947079.92      1664.51047      1652.07018      2225.98211
     42074    96.0999    67.7734    -57.736       -57.736      7594608182.73      1664.55592      1652.11529      2226.04289
     42076    96.1001    67.7750    -57.733       -57.733      7595268907.16      1664.60134      1652.16038      2226.10364
     42078    96.1003    67.7765    -57.730       -57.730      7595929408.90      1664.64676      1652.20545      2226.16437
     42080    96.1005    67.7780    -57.727       -57.727      7596590026.00      1664.69217      1652.25053      2226.22511
     42082    96.1007    67.7772    -57.723       -57.723      7597250634.70      1664.73759      1652.29560      2226.28585
     42084    96.1008    67.7787    -57.720       -57.720      7597911639.11      1664.78302      1652.34070      2226.34660
     42086    96.1010    67.7755    -57.717       -57.717      7598572561.11      1664.82845      1652.38578      2226.40735
     42088    96.1012    67.7770    -57.714       -57.714      7599233347.05      1664.87386      1652.43086      2226.46809
     42090    96.1014    67.7786    -57.710       -57.710      7599894581.11      1664.91930      1652.47595      2226.52885
     42092    96.1016    67.7777    -57.707       -57.707      7600555969.04      1664.96474      1652.52105      2226.58961
     42094    96.1018    67.7793    -57.704       -57.704      7601217023.59      1665.01016      1652.56614      2226.65036
     42096    96.1019    67.7784    -57.701       -57.701      7601878135.02      1665.05558      1652.61122      2226.71110
     42098    96.1021    67.7799    -57.698       -57.698      7602539356.64      1665.10101      1652.65631      2226.77185
     42100    96.1023    67.7791    -57.695       -57.695      7603200565.58      1665.14643      1652.70139      2226.83260
     42102    96.1025    67.7783    -57.691       -57.691      7603861652.52      1665.19185      1652.74647      2226.89333
     42104    96.1027    67.7798    -57.688       -57.688      7604523380.08      1665.23729      1652.79157      2226.95410
     42106    96.1028    67.7813    -57.685       -57.685      7605184966.54      1665.28272      1652.83666      2227.01486
     42108    96.1030    67.7828    -57.682       -57.682      7605846919.74      1665.32817      1652.88177      2227.07564
     42110    96.1032    67.7820    -57.679       -57.679      7606509109.33      1665.37363      1652.92689      2227.13643
     42112    96.1034    67.7835    -57.675       -57.675      7607171083.17      1665.41907      1652.97199      2227.19720
     42114    96.1036    67.7827    -57.672       -57.672      7607832858.88      1665.46450      1653.01709      2227.25796
     42116    96.1038    67.7842    -57.669       -57.669      7608494942.14      1665.50995      1653.06219      2227.31874
     42118    96.1039    67.7857    -57.666       -57.666      7609157158.41      1665.55540      1653.10730      2227.37952
     42120    96.1041    67.7873    -57.663       -57.663      7609818823.44      1665.60082      1653.15238      2227.44026
     42122    96.1043    67.7888    -57.660       -57.660      7610480503.05      1665.64624      1653.19747      2227.50100
     42124    96.1045    67.7903    -57.657       -57.657      7611142331.44      1665.69167      1653.24255      2227.56175
     42126    96.1047    67.7895    -57.653       -57.653      7611804084.84      1665.73709      1653.28763      2227.62249
     42128    96.1048    67.7910    -57.650       -57.650      7612465370.44      1665.78249      1653.33269      2227.68321
     42130    96.1050    67.7925    -57.647       -57.647      7613126190.50      1665.82786      1653.37773      2227.74389
     42132    96.1052    67.7941    -57.644       -57.644      7613787496.18      1665.87326      1653.42278      2227.80459
     42134    96.1054    67.7909    -57.641       -57.641      7614448719.54      1665.91865      1653.46783      2227.86529
     42136    96.1056    67.7924    -57.638       -57.638      7615110081.45      1665.96404      1653.51289      2227.92600
     42138    96.1057    67.7939    -57.635       -57.635      7615771288.50      1666.00942      1653.55793      2227.98669
     42140    96.1059    67.7931    -57.632       -57.632      7616432062.19      1666.05479      1653.60296      2228.04736
     42142    96.1061    67.7946    -57.629       -57.629      7617092710.61      1666.10014      1653.64797      2228.10801
     42144    96.1063    67.7961    -57.626       -57.626      7617753716.21      1666.14551      1653.69300      2228.16869
     42146    96.1065    67.7953    -57.623       -57.623      7618414689.92      1666.19088      1653.73803      2228.22935
     42148    96.1066    67.7968    -57.620       -57.620      7619075532.83      1666.23623      1653.78305      2228.29001
     42150    96.1068    67.7983    -57.617       -57.617      7619737097.31      1666.28162      1653.82810      2228.35071
     42152    96.1070    67.7999    -57.613       -57.613      7620398632.17      1666.32701      1653.87314      2228.41140
     42154    96.1072    67.8014    -57.610       -57.610      7621059938.08      1666.37238      1653.91818      2228.47208
     42156    96.1074    67.8029    -57.607       -57.607      7621721548.22      1666.41776      1653.96322      2228.53277
     42158    96.1075    67.8044    -57.604       -57.604      7622383188.80      1666.46314      1654.00826      2228.59346
     42160    96.1077    67.8060    -57.601       -57.601      7623044807.67      1666.50852      1654.05330      2228.65415
     42162    96.1079    67.8075    -57.598       -57.598      7623707097.70      1666.55393      1654.09837      2228.71487
     42164    96.1081    67.8090    -57.595       -57.595      7624369125.97      1666.59933      1654.14343      2228.77558
     42166    96.1083    67.8106    -57.592       -57.592      7625030979.20      1666.64471      1654.18847      2228.83627
     42168    96.1084    67.8121    -57.589       -57.589      7625692852.58      1666.69009      1654.23351      2228.89696
     42170    96.1086    67.8136    -57.586       -57.586      7626354967.78      1666.73548      1654.27857      2228.95767
     42172    96.1088    67.8151    -57.583       -57.583      7627017583.13      1666.78089      1654.32364      2229.01840
     42174    96.1090    67.8167    -57.580       -57.580      7627680349.88      1666.82631      1654.36871      2229.07913
     42176    96.1092    67.8182    -57.577       -57.577      7628343153.54      1666.87172      1654.41379      2229.13987
     42178    96.1093    67.8173    -57.574       -57.574      7629005777.68      1666.91713      1654.45886      2229.20059
     42180    96.1095    67.8189    -57.571       -57.571      7629667836.64      1666.96251      1654.50390      2229.26127
     42182    96.1097    67.8204    -57.568       -57.568      7630329701.79      1667.00788      1654.54892      2229.32194
     42184    96.1099    67.8219    -57.565       -57.565      7630991155.11      1667.05322      1654.59393      2229.38259
     42186    96.1101    67.8234    -57.562       -57.562      7631652496.34      1667.09857      1654.63894      2229.44322
     42188    96.1102    67.8226    -57.559       -57.559      7632313867.96      1667.14391      1654.68394      2229.50386
     42190    96.1104    67.8241    -57.556       -57.556      7632975504.25      1667.18926      1654.72895      2229.56451
     42192    96.1106    67.8257    -57.553       -57.553      7633637038.98      1667.23460      1654.77395      2229.62514
     42194    96.1108    67.8272    -57.550       -57.550      7634298720.31      1667.27995      1654.81896      2229.68579
     42196    96.1110    67.8263    -57.547       -57.547      7634960545.45      1667.32530      1654.86397      2229.74644
     42198    96.1111    67.8279    -57.543       -57.543      7635622416.35      1667.37065      1654.90899      2229.80709
     42200    96.1113    67.8294    -57.540       -57.540      7636284498.11      1667.41601      1654.95401      2229.86775
     42202    96.1115    67.8309    -57.537       -57.537      7636946245.98      1667.46135      1654.99901      2229.92839
     42204    96.1117    67.8324    -57.534       -57.534      7637607732.74      1667.50668      1655.04400      2229.98901
     42206    96.1119    67.8340    -57.531       -57.531      7638269752.99      1667.55203      1655.08901      2230.04965
     42208    96.1120    67.8355    -57.528       -57.528      7638931785.45      1667.59738      1655.13402      2230.11030
     42210    96.1122    67.8370    -57.525       -57.525      7639593319.51      1667.64271      1655.17901      2230.17091
     42212    96.1124    67.8385    -57.522       -57.522      7640255090.98      1667.68804      1655.22400      2230.23154
     42214    96.1126    67.8401    -57.519       -57.519      7640916718.25      1667.73336      1655.26899      2230.29215
     42216    96.1128    67.8392    -57.516       -57.516      7641578081.73      1667.77868      1655.31396      2230.35275
     42218    96.1129    67.8407    -57.513       -57.513      7642239512.53      1667.82399      1655.35894      2230.41334
     42220    96.1131    67.8423    -57.510       -57.510      7642901312.68      1667.86931      1655.40392      2230.47396
     42222    96.1133    67.8414    -57.507       -57.507      7643563064.48      1667.91464      1655.44891      2230.53457
     42224    96.1135    67.8429    -57.504       -57.504      7644224777.04      1667.95995      1655.49389      2230.59518
     42226    96.1136    67.8421    -57.501       -57.501      7644886097.23      1668.00525      1655.53885      2230.65576
     42228    96.1138    67.8436    -57.498       -57.498      7645547461.75      1668.05055      1655.58381      2230.71634
     42230    96.1140    67.8451    -57.495       -57.495      7646208687.91      1668.09584      1655.62876      2230.77690
     42232    96.1142    67.8467    -57.492       -57.492      7646869513.22      1668.14112      1655.67369      2230.83745
     42234    96.1144    67.8458    -57.489       -57.489      7647530304.48      1668.18638      1655.71862      2230.89798
     42236    96.1145    67.8450    -57.486       -57.486      7648190997.24      1668.23165      1655.76355      2230.95851
     42238    96.1147    67.8465    -57.483       -57.483      7648851335.37      1668.27689      1655.80845      2231.01902
     42240    96.1149    67.8456    -57.480       -57.480      7649511508.98      1668.32213      1655.85335      2231.07951
     42242    96.1151    67.8472    -57.477       -57.477      7650171596.02      1668.36735      1655.89824      2231.14000
     42244    96.1153    67.8487    -57.474       -57.474      7650832118.27      1668.41260      1655.94315      2231.20051
     42246    96.1154    67.8502    -57.471       -57.471      7651491997.10      1668.45782      1655.98803      2231.26098
     42248    96.1156    67.8517    -57.468       -57.468      7652151914.56      1668.50303      1656.03290      2231.32144
     42250    96.1158    67.8509    -57.465       -57.465      7652811436.96      1668.54823      1656.07776      2231.38189
     42252    96.1160    67.8524    -57.462       -57.462      7653470437.85      1668.59340      1656.12260      2231.44229
     42254    96.1162    67.8539    -57.459       -57.459      7654129228.85      1668.63856      1656.16742      2231.50269
     42256    96.1163    67.8531    -57.456       -57.456      7654788157.38      1668.68372      1656.21225      2231.56309
     42258    96.1165    67.8522    -57.453       -57.453      7655446836.94      1668.72888      1656.25706      2231.62347
     42260    96.1167    67.8538    -57.450       -57.450      7656105275.62      1668.77401      1656.30186      2231.68383
     42262    96.1169    67.8529    -57.447       -57.447      7656763736.88      1668.81915      1656.34666      2231.74420
     42264    96.1171    67.8544    -57.444       -57.444      7657422044.39      1668.86428      1656.39145      2231.80455
     42266    96.1172    67.8560    -57.441       -57.441      7658080010.72      1668.90939      1656.43623      2231.86488
     42268    96.1174    67.8575    -57.438       -57.438      7658738410.16      1668.95452      1656.48102      2231.92523
     42270    96.1176    67.8590    -57.435       -57.435      7659396394.44      1668.99963      1656.52579      2231.98556
     42272    96.1178    67.8605    -57.432       -57.432      7660054056.49      1669.04472      1656.57055      2232.04586
     42274    96.1180    67.8597    -57.429       -57.429      7660711638.93      1669.08981      1656.61530      2232.10616
     42276    96.1181    67.8612    -57.426       -57.426      7661369421.72      1669.13491      1656.66006      2232.16646
     42278    96.1183    67.8627    -57.423       -57.423      7662026902.91      1669.17998      1656.70480      2232.22675
     42280    96.1185    67.8642    -57.420       -57.420      7662683863.52      1669.22504      1656.74952      2232.28700
     42282    96.1187    67.8658    -57.417       -57.417      7663341204.82      1669.27011      1656.79425      2232.34727
     42284    96.1189    67.8673    -57.414       -57.414      7663999017.17      1669.31519      1656.83900      2232.40756
     42286    96.1190    67.8664    -57.411       -57.411      7664656559.39      1669.36027      1656.88373      2232.46784
     42288    96.1192    67.8680    -57.408       -57.408      7665314077.73      1669.40534      1656.92847      2232.52812
     42290    96.1194    67.8671    -57.405       -57.405      7665971195.69      1669.45039      1656.97318      2232.58836
     42292    96.1196    67.8663    -57.402       -57.402      7666628300.10      1669.49544      1657.01789      2232.64861
     42294    96.1198    67.8678    -57.399       -57.399      7667285234.62      1669.54048      1657.06259      2232.70884
     42296    96.1199    67.8693    -57.396       -57.396      7667942409.05      1669.58552      1657.10731      2232.76908
     42298    96.1201    67.8685    -57.393       -57.393      7668599857.52      1669.63058      1657.15203      2232.82934
     42300    96.1203    67.8700    -57.390       -57.390      7669256836.33      1669.67561      1657.19672      2232.88956
     42302    96.1205    67.8715    -57.387       -57.387      7669913321.15      1669.72063      1657.24140      2232.94976
     42304    96.1207    67.8707    -57.384       -57.384      7670570082.81      1669.76565      1657.28608      2233.00996
     42306    96.1208    67.8722    -57.380       -57.380      7671226907.09      1669.81067      1657.33077      2233.07017
     42308    96.1210    67.8737    -57.377       -57.377      7671883592.66      1669.85568      1657.37544      2233.13037
     42310    96.1212    67.8752    -57.375       -57.375      7672540010.20      1669.90068      1657.42011      2233.19055
     42312    96.1214    67.8744    -57.372       -57.372      7673196427.62      1669.94568      1657.46477      2233.25072
     42314    96.1216    67.8759    -57.369       -57.369      7673852679.67      1669.99067      1657.50942      2233.31089
     42316    96.1217    67.8774    -57.366       -57.366      7674509241.30      1670.03567      1657.55409      2233.37107
     42318    96.1219    67.8766    -57.363       -57.363      7675165561.10      1670.08066      1657.59874      2233.43123
     42320    96.1221    67.8757    -57.360       -57.360      7675821883.42      1670.12564      1657.64339      2233.49139
     42322    96.1223    67.8772    -57.357       -57.357      7676478483.10      1670.17064      1657.68805      2233.55156
     42324    96.1225    67.8787    -57.354       -57.354      7677134860.42      1670.21562      1657.73269      2233.61172
     42326    96.1226    67.8803    -57.351       -57.351      7677790864.39      1670.26059      1657.77732      2233.67186
     42328    96.1228    67.8794    -57.348       -57.348      7678446971.69      1670.30556      1657.82196      2233.73199
     42330    96.1230    67.8786    -57.345       -57.345      7679103154.48      1670.35052      1657.86659      2233.79213
     42332    96.1232    67.8801    -57.342       -57.342      7679759432.98      1670.39550      1657.91123      2233.85227
     42334    96.1234    67.8816    -57.339       -57.339      7680415822.94      1670.44047      1657.95586      2233.91242
     42336    96.1235    67.8808    -57.336       -57.336      7681072033.86      1670.48544      1658.00049      2233.97255
     42338    96.1237    67.8823    -57.333       -57.333      7681728333.97      1670.53040      1658.04512      2234.03269
     42340    96.1239    67.8814    -57.330       -57.330      7682384568.97      1670.57536      1658.08975      2234.09281
     42342    96.1241    67.8830    -57.327       -57.327      7683040858.79      1670.62033      1658.13437      2234.15294
     42344    96.1242    67.8845    -57.324       -57.324      7683697656.97      1670.66531      1658.17902      2234.21310
     42346    96.1244    67.8836    -57.321       -57.321      7684354270.79      1670.71028      1658.22366      2234.27324
     42348    96.1246    67.8828    -57.318       -57.318      7685010990.32      1670.75526      1658.26830      2234.33339
     42350    96.1248    67.8819    -57.315       -57.315      7685667571.69      1670.80022      1658.31293      2234.39352
     42352    96.1250    67.8835    -57.312       -57.312      7686324312.67      1670.84519      1658.35756      2234.45366
     42354    96.1251    67.8826    -57.309       -57.309      7686981118.60      1670.89017      1658.40220      2234.51380
     42356    96.1253    67.8794    -57.306       -57.306      7687637843.34      1670.93513      1658.44683      2234.57394
     42358    96.1255    67.8809    -57.303       -57.303      7688294110.94      1670.98008      1658.49144      2234.63405
     42360    96.1257    67.8824    -57.300       -57.300      7688950973.91      1671.02505      1658.53607      2234.69418
     42362    96.1258    67.8840    -57.297       -57.297      7689607636.49      1671.07001      1658.58069      2234.75431
     42364    96.1260    67.8831    -57.295       -57.295      7690264562.25      1671.11497      1658.62532      2234.81444
     42366    96.1262    67.8823    -57.292       -57.292      7690921297.69      1671.15993      1658.66995      2234.87457
     42368    96.1264    67.8814    -57.289       -57.289      7691578247.34      1671.20490      1658.71457      2234.93470
     42370    96.1266    67.8806    -57.286       -57.286      7692235035.14      1671.24985      1658.75919      2234.99482
     42372    96.1267    67.8821    -57.283       -57.283      7692891882.67      1671.29481      1658.80381      2235.05494
     42374    96.1269    67.8836    -57.280       -57.280      7693548751.71      1671.33976      1658.84843      2235.11506
     42376    96.1271    67.8828    -57.277       -57.277      7694205679.99      1671.38472      1658.89305      2235.17518
     42378    96.1273    67.8843    -57.274       -57.274      7694862961.72      1671.42969      1658.93769      2235.23532
     42380    96.1274    67.8858    -57.271       -57.271      7695520285.93      1671.47466      1658.98232      2235.29545
     42382    96.1276    67.8850    -57.268       -57.268      7696177775.71      1671.51963      1659.02696      2235.35560
     42384    96.1278    67.8865    -57.266       -57.266      7696835589.31      1671.56462      1659.07161      2235.41576
     42386    96.1280    67.8880    -57.263       -57.263      7697494140.47      1671.60963      1659.11629      2235.47596
     42388    96.1281    67.8895    -57.260       -57.260      7698152250.77      1671.65463      1659.16095      2235.53613
     42390    96.1283    67.8910    -57.257       -57.257      7698810179.59      1671.69961      1659.20560      2235.59629
     42392    96.1285    67.8925    -57.254       -57.254      7699467947.19      1671.74459      1659.25024      2235.65644
     42394    96.1287    67.8917    -57.251       -57.251      7700125979.11      1671.78957      1659.29488      2235.71660
     42396    96.1289    67.8932    -57.248       -57.248      7700784008.45      1671.83456      1659.33953      2235.77676
     42398    96.1290    67.8924    -57.245       -57.245      7701442091.72      1671.87954      1659.38418      2235.83692
     42400    96.1292    67.8939    -57.242       -57.242      7702100305.35      1671.92453      1659.42883      2235.89708
     42402    96.1294    67.8954    -57.240       -57.240      7702759077.16      1671.96954      1659.47350      2235.95727
     42404    96.1296    67.8969    -57.237       -57.237      7703417354.27      1672.01453      1659.51815      2236.01743
     42406    96.1297    67.8984    -57.234       -57.234      7704076285.09      1672.05954      1659.56283      2236.07763
     42408    96.1299    67.8999    -57.231       -57.231      7704734551.40      1672.10452      1659.60748      2236.13778
     42410    96.1301    67.9014    -57.228       -57.228      7705392750.34      1672.14950      1659.65212      2236.19793
     42412    96.1303    67.9006    -57.225       -57.225      7706050448.32      1672.19445      1659.69673      2236.25805
     42414    96.1305    67.8998    -57.222       -57.222      7706708351.19      1672.23941      1659.74136      2236.31818
