No. moves  % accept.   % acc. vol.    E_tot          E_sr          Vol       Lx        Ly        Lz
     39860    95.8869        66.9393         -5.711      -5.711     16389919324.94  2311.35456  2294.07987  3091.01926
     39862    95.8871        66.9384         -5.795      -5.795     16392632957.84  2311.48212  2294.20647  3091.18984
     39864    95.8873        66.9376         -5.840      -5.840     16394481913.87  2311.56902  2294.29272  3091.30605
     39866    95.8875        66.9392         -5.970      -5.970     16402169456.49  2311.93027  2294.65127  3091.78916
     39868    95.8877        66.9409         -5.856      -5.856     16404475469.23  2312.03861  2294.75880  3091.93405
     39870    95.8879        66.9401         -5.565      -5.565     16398188746.73  2311.74322  2294.46562  3091.53902
     39872    95.8881        66.9392         -5.201      -5.201     16398886089.60  2311.77599  2294.49815  3091.58284
     39874    95.8883        66.9384         -5.162      -5.162     16401349218.46  2311.89173  2294.61302  3091.73762
     39876    95.8885        66.9400         -5.951      -5.951     16405304555.53  2312.07756  2294.79746  3091.98614
     39878    95.8887        66.9417         -7.104      -7.104     16416839925.22  2312.61935  2295.33520  3092.71067
     39880    95.8889        66.9433         -6.999      -6.999     16418612395.28  2312.70257  2295.41780  3092.82197
     39882    95.8891        66.9450         -6.663      -6.663     16419585466.24  2312.74826  2295.46314  3092.88307
     39884    95.8893        66.9466         -6.770      -6.770     16417311267.29  2312.64148  2295.35716  3092.74027
     39886    95.8895        66.9458         -6.480      -6.480     16417768552.83  2312.66295  2295.37847  3092.76899
     39888    95.8897        66.9475         -7.135      -7.135     16410798454.49  2312.33563  2295.05360  3092.33125
     39890    95.8899        66.9441         -7.128      -7.128     16410798454.49  2312.33563  2295.05360  3092.33125
     39892    95.8901        66.9458         -7.926      -7.926     16410256036.71  2312.31015  2295.02831  3092.29718
     39894    95.8903        66.9474         -7.673      -7.673     16411867673.87  2312.38584  2295.10344  3092.39841
     39896    95.8905        66.9491         -7.144      -7.144     16413394568.63  2312.45755  2295.17461  3092.49431
     39898    95.8907        66.9482         -7.206      -7.206     16419661525.88  2312.75183  2295.46669  3092.88785
     39900    95.8909        66.9499         -6.445      -6.445     16423059487.30  2312.91136  2295.62502  3093.10119
     39902    95.8911        66.9515         -7.251      -7.251     16429678521.27  2313.22204  2295.93339  3093.51667
     39904    95.8913        66.9532         -7.252      -7.252     16424180226.15  2312.96397  2295.67724  3093.17154
     39906    95.8915        66.9548         -6.029      -6.029     16427246741.04  2313.10791  2295.82011  3093.36404
     39908    95.8917        66.9565         -5.390      -5.390     16424412617.45  2312.97488  2295.68807  3093.18613
     39910    95.8919        66.9582         -5.935      -5.935     16429384113.94  2313.20822  2295.91967  3093.49819
     39912    95.8921        66.9598         -5.651      -5.651     16427862244.70  2313.13680  2295.84878  3093.40267
     39914    95.8923        66.9565         -5.629      -5.629     16427862244.70  2313.13680  2295.84878  3093.40267
     39916    95.8925        66.9581         -5.795      -5.795     16432129223.32  2313.33705  2296.04754  3093.67048
     39918    95.8927        66.9598         -5.828      -5.828     16433831076.49  2313.41691  2296.12680  3093.77727
     39920    95.8929        66.9614         -5.754      -5.754     16435850143.87  2313.51165  2296.22083  3093.90397
     39922    95.8931        66.9606         -5.827      -5.827     16433524708.54  2313.40254  2296.11253  3093.75805
     39924    95.8933        66.9622         -5.702      -5.702     16437029430.73  2313.56698  2296.27575  3093.97797
     39926    95.8935        66.9639         -5.076      -5.076     16439722525.63  2313.69333  2296.40115  3094.14693
     39928    95.8938        66.9655         -5.843      -5.843     16439165493.38  2313.66720  2296.37521  3094.11198
     39930    95.8940        66.9647         -5.714      -5.714     16441160699.90  2313.76079  2296.46811  3094.23716
     39932    95.8942        66.9663         -5.761      -5.761     16439812072.79  2313.69753  2296.40532  3094.15255
     39934    95.8944        66.9680         -5.463      -5.463     16447502570.56  2314.05825  2296.76335  3094.63495
     39936    95.8946        66.9697         -5.049      -5.049     16451654558.39  2314.25296  2296.95660  3094.89533
     39938    95.8948        66.9688         -4.251      -4.251     16456005673.65  2314.45696  2297.15908  3095.16815
     39940    95.8950        66.9705         -4.897      -4.897     16458916252.99  2314.59341  2297.29450  3095.35062
     39942    95.8952        66.9721         -5.388      -5.388     16453517107.62  2314.34029  2297.04327  3095.01212
     39944    95.8954        66.9738         -4.744      -4.744     16456718114.40  2314.49036  2297.19223  3095.21282
     39946    95.8956        66.9754         -4.642      -4.642     16450527896.29  2314.20013  2296.90416  3094.82468
     39948    95.8958        66.9771         -5.750      -5.750     16440798363.75  2313.74380  2296.45124  3094.21443
     39950    95.8960        66.9787         -4.853      -4.853     16446118275.83  2313.99333  2296.69891  3094.54813
     39952    95.8962        66.9804         -5.506      -5.506     16446239594.95  2313.99902  2296.70456  3094.55574
     39954    95.8964        66.9820         -5.740      -5.740     16450325507.78  2314.19063  2296.89474  3094.81199
     39956    95.8966        66.9837         -5.728      -5.728     16452464423.66  2314.29093  2296.99429  3094.94612
     39958    95.8968        66.9828         -5.866      -5.866     16457520346.13  2314.52797  2297.22955  3095.26311
     39960    95.8970        66.9845         -5.320      -5.320     16457250767.15  2314.51533  2297.21701  3095.24621
     39962    95.8972        66.9861         -5.325      -5.325     16453058107.20  2314.31877  2297.02191  3094.98334
     39964    95.8974        66.9853         -5.901      -5.901     16452168964.07  2314.27708  2296.98054  3094.92759
     39966    95.8976        66.9869         -5.664      -5.664     16453981233.74  2314.36205  2297.06487  3095.04122
     39968    95.8978        66.9886         -5.421      -5.421     16456446802.93  2314.47764  2297.17960  3095.19581
     39970    95.8980        66.9902         -5.697      -5.697     16462963917.96  2314.78313  2297.48281  3095.60435
     39972    95.8982        66.9919         -5.976      -5.976     16463609083.11  2314.81337  2297.51282  3095.64478
     39974    95.8984        66.9935         -5.967      -5.967     16469181567.84  2315.07451  2297.77201  3095.99401
     39976    95.8986        66.9952         -5.922      -5.922     16462098705.41  2314.74258  2297.44256  3095.55011
     39978    95.8988        66.9968         -5.730      -5.730     16461716711.30  2314.72467  2297.42479  3095.52617
     39980    95.8990        66.9985         -4.943      -4.943     16469480451.40  2315.08851  2297.78591  3096.01274
     39982    95.8992        66.9951         -4.547      -4.547     16469480451.40  2315.08851  2297.78591  3096.01274
     39984    95.8994        66.9968         -4.851      -4.851     16478835376.16  2315.52676  2298.22088  3096.59882
     39986    95.8996        66.9959         -4.671      -4.671     16484113108.81  2315.77394  2298.46621  3096.92937
     39988    95.8998        66.9951         -4.577      -4.577     16484818375.93  2315.80696  2298.49899  3096.97354
     39990    95.9000        66.9967         -4.726      -4.726     16479791606.48  2315.57155  2298.26533  3096.65871
     39992    95.9002        66.9984         -4.841      -4.841     16489219123.10  2316.01302  2298.70350  3097.24910
     39994    95.9004        67.0001         -3.714      -3.714     16489370459.57  2316.02010  2298.71054  3097.25857
     39996    95.9006        66.9967         -4.664      -4.664     16489370459.57  2316.02010  2298.71054  3097.25857
     39998    95.9008        66.9983         -5.411      -5.411     16491612303.87  2316.12506  2298.81471  3097.39893
     40000    95.9011        66.9975         -5.905      -5.905     16491807277.43  2316.13419  2298.82377  3097.41114
     40002    95.9013        66.9967         -5.736      -5.736     16495589158.91  2316.31122  2298.99947  3097.64789
     40004    95.9015        66.9983         -5.866      -5.866     16492404792.49  2316.16216  2298.85153  3097.44855
     40006    95.9017        67.0000         -5.083      -5.083     16494368047.72  2316.25406  2298.94274  3097.57145
     40008    95.9019        66.9991         -4.657      -4.657     16488172180.12  2315.96400  2298.65485  3097.18355
     40010    95.9021        67.0007         -5.607      -5.607     16492121180.25  2316.14888  2298.83835  3097.43079
     40012    95.9023        67.0024         -5.387      -5.387     16493300831.20  2316.20410  2298.89316  3097.50464
     40014    95.9025        67.0040         -5.634      -5.634     16493467971.01  2316.21193  2298.90093  3097.51510
     40016    95.9027        67.0057         -4.560      -4.560     16489485432.76  2316.02549  2298.71588  3097.26577
     40018    95.9029        67.0048         -5.713      -5.713     16487742681.80  2315.94389  2298.63489  3097.15665
     40020    95.9031        67.0065         -5.295      -5.295     16487538397.15  2315.93433  2298.62540  3097.14386
     40022    95.9033        67.0056         -4.992      -4.992     16486410157.59  2315.88150  2298.57297  3097.07321
     40024    95.9035        67.0048         -3.824      -3.824     16486372607.78  2315.87974  2298.57122  3097.07086
     40026    95.9037        67.0064         -4.752      -4.752     16487879206.81  2315.95028  2298.64124  3097.16520
     40028    95.9039        67.0056         -4.927      -4.927     16492642301.57  2316.17328  2298.86256  3097.46341
     40030    95.9041        67.0072         -5.314      -5.314     16494266318.41  2316.24930  2298.93802  3097.56508
     40032    95.9043        67.0089         -5.306      -5.306     16492512568.46  2316.16720  2298.85654  3097.45529
     40034    95.9045        67.0080         -5.547      -5.547     16493047109.71  2316.19223  2298.88137  3097.48876
     40036    95.9047        67.0097         -4.781      -4.781     16495667716.62  2316.31489  2299.00312  3097.65280
     40038    95.9049        67.0113         -5.640      -5.640     16504530927.37  2316.72968  2299.41481  3098.20750
     40040    95.9051        67.0130         -5.598      -5.598     16507319246.35  2316.86013  2299.54429  3098.38196
     40042    95.9053        67.0121         -5.661      -5.661     16509682297.71  2316.97068  2299.65401  3098.52980
     40044    95.9055        67.0138         -4.797      -4.797     16511285215.89  2317.04566  2299.72843  3098.63008
     40046    95.9057        67.0154         -4.574      -4.574     16507568689.80  2316.87180  2299.55587  3098.39757
     40048    95.9059        67.0146         -5.060      -5.060     16511825907.73  2317.07096  2299.75353  3098.66390
