No. moves  % accept.       <E_tot>         <E_sr>
     38886    49.7695        -7024.930       -7024.930
     38888    49.7695        -7024.931       -7024.931
     38890    49.7694        -7024.932       -7024.932
     38892    49.7694        -7024.932       -7024.932
     38894    49.7694        -7024.932       -7024.932
     38896    49.7694        -7024.933       -7024.933
     38898    49.7694        -7024.936       -7024.936
     38900    49.7694        -7024.937       -7024.937
     38902    49.7693        -7024.938       -7024.938
     38904    49.7694        -7024.938       -7024.938
     38906    49.7693        -7024.940       -7024.940
     38908    49.7693        -7024.940       -7024.940
     38910    49.7693        -7024.940       -7024.940
     38912    49.7693        -7024.938       -7024.938
     38914    49.7694        -7024.936       -7024.936
     38916    49.7694        -7024.935       -7024.935
     38918    49.7694        -7024.936       -7024.936
     38920    49.7694        -7024.937       -7024.937
     38922    49.7694        -7024.939       -7024.939
     38924    49.7694        -7024.941       -7024.941
     38926    49.7694        -7024.943       -7024.943
     38928    49.7694        -7024.943       -7024.943
     38930    49.7694        -7024.944       -7024.944
     38932    49.7694        -7024.944       -7024.944
     38934    49.7694        -7024.942       -7024.942
     38936    49.7694        -7024.942       -7024.942
     38938    49.7694        -7024.941       -7024.941
     38940    49.7693        -7024.939       -7024.939
     38942    49.7693        -7024.937       -7024.937
     38944    49.7693        -7024.935       -7024.935
     38946    49.7694        -7024.936       -7024.936
     38948    49.7694        -7024.934       -7024.934
     38950    49.7694        -7024.931       -7024.931
     38952    49.7694        -7024.930       -7024.930
     38954    49.7694        -7024.929       -7024.929
     38956    49.7695        -7024.928       -7024.928
     38958    49.7695        -7024.927       -7024.927
     38960    49.7695        -7024.927       -7024.927
     38962    49.7695        -7024.929       -7024.929
     38964    49.7695        -7024.931       -7024.931
     38966    49.7695        -7024.932       -7024.932
     38968    49.7695        -7024.934       -7024.934
     38970    49.7695        -7024.935       -7024.935
     38972    49.7695        -7024.937       -7024.937
     38974    49.7694        -7024.939       -7024.939
     38976    49.7695        -7024.941       -7024.941
     38978    49.7694        -7024.943       -7024.943
     38980    49.7694        -7024.943       -7024.943
     38982    49.7694        -7024.946       -7024.946
     38984    49.7694        -7024.946       -7024.946
     38986    49.7694        -7024.947       -7024.947
     38988    49.7695        -7024.951       -7024.951
     38990    49.7695        -7024.953       -7024.953
     38992    49.7695        -7024.955       -7024.955
     38994    49.7694        -7024.955       -7024.955
     38996    49.7694        -7024.954       -7024.954
     38998    49.7694        -7024.956       -7024.956
     39000    49.7694        -7024.956       -7024.956
     39002    49.7694        -7024.957       -7024.957
     39004    49.7694        -7024.956       -7024.956
     39006    49.7694        -7024.957       -7024.957
     39008    49.7694        -7024.957       -7024.957
     39010    49.7694        -7024.956       -7024.956
     39012    49.7694        -7024.954       -7024.954
     39014    49.7694        -7024.952       -7024.952
     39016    49.7694        -7024.949       -7024.949
     39018    49.7694        -7024.946       -7024.946
     39020    49.7694        -7024.943       -7024.943
     39022    49.7694        -7024.939       -7024.939
     39024    49.7695        -7024.936       -7024.936
     39026    49.7695        -7024.933       -7024.933
     39028    49.7695        -7024.930       -7024.930
     39030    49.7695        -7024.928       -7024.928
     39032    49.7695        -7024.928       -7024.928
     39034    49.7695        -7024.926       -7024.926
     39036    49.7695        -7024.926       -7024.926
     39038    49.7695        -7024.927       -7024.927
     39040    49.7695        -7024.929       -7024.929
     39042    49.7695        -7024.931       -7024.931
     39044    49.7696        -7024.933       -7024.933
     39046    49.7696        -7024.936       -7024.936
     39048    49.7695        -7024.938       -7024.938
     39050    49.7695        -7024.939       -7024.939
     39052    49.7695        -7024.942       -7024.942
     39054    49.7695        -7024.945       -7024.945
     39056    49.7695        -7024.947       -7024.947
     39058    49.7695        -7024.949       -7024.949
     39060    49.7695        -7024.951       -7024.951
     39062    49.7695        -7024.952       -7024.952
     39064    49.7695        -7024.955       -7024.955
     39066    49.7695        -7024.957       -7024.957
     39068    49.7695        -7024.958       -7024.958
     39070    49.7695        -7024.957       -7024.957
     39072    49.7695        -7024.956       -7024.956
     39074    49.7694        -7024.955       -7024.955
     39076    49.7694        -7024.954       -7024.954
     39078    49.7694        -7024.953       -7024.953
     39080    49.7695        -7024.953       -7024.953
     39082    49.7695        -7024.952       -7024.952
     39084    49.7695        -7024.951       -7024.951
     39086    49.7695        -7024.949       -7024.949
     39088    49.7696        -7024.949       -7024.949
     39090    49.7696        -7024.948       -7024.948
     39092    49.7696        -7024.948       -7024.948
     39094    49.7696        -7024.949       -7024.949
     39096    49.7696        -7024.949       -7024.949
     39098    49.7696        -7024.948       -7024.948
     39100    49.7696        -7024.949       -7024.949
     39102    49.7697        -7024.948       -7024.948
     39104    49.7697        -7024.948       -7024.948
     39106    49.7697        -7024.948       -7024.948
     39108    49.7697        -7024.949       -7024.949
     39110    49.7698        -7024.949       -7024.949
     39112    49.7698        -7024.948       -7024.948
     39114    49.7698        -7024.949       -7024.949
     39116    49.7697        -7024.947       -7024.947
     39118    49.7697        -7024.946       -7024.946
     39120    49.7697        -7024.945       -7024.945
     39122    49.7697        -7024.943       -7024.943
     39124    49.7698        -7024.941       -7024.941
     39126    49.7698        -7024.940       -7024.940
     39128    49.7698        -7024.939       -7024.939
     39130    49.7698        -7024.938       -7024.938
     39132    49.7699        -7024.936       -7024.936
     39134    49.7699        -7024.933       -7024.933
     39136    49.7699        -7024.931       -7024.931
     39138    49.7700        -7024.931       -7024.931
     39140    49.7700        -7024.931       -7024.931
     39142    49.7700        -7024.930       -7024.930
     39144    49.7700        -7024.928       -7024.928
     39146    49.7700        -7024.929       -7024.929
     39148    49.7700        -7024.931       -7024.931
     39150    49.7699        -7024.932       -7024.932
     39152    49.7700        -7024.931       -7024.931
     39154    49.7699        -7024.931       -7024.931
     39156    49.7699        -7024.931       -7024.931
     39158    49.7699        -7024.929       -7024.929
     39160    49.7699        -7024.929       -7024.929
     39162    49.7699        -7024.929       -7024.929
     39164    49.7699        -7024.927       -7024.927
     39166    49.7699        -7024.926       -7024.926
     39168    49.7699        -7024.926       -7024.926
     39170    49.7699        -7024.925       -7024.925
     39172    49.7699        -7024.923       -7024.923
     39174    49.7699        -7024.920       -7024.920
     39176    49.7699        -7024.918       -7024.918
     39178    49.7699        -7024.917       -7024.917
     39180    49.7699        -7024.919       -7024.919
     39182    49.7699        -7024.920       -7024.920
     39184    49.7699        -7024.921       -7024.921
     39186    49.7699        -7024.922       -7024.922
     39188    49.7699        -7024.925       -7024.925
     39190    49.7699        -7024.926       -7024.926
     39192    49.7699        -7024.927       -7024.927
