No. moves  % accept.       <E_tot>         <E_sr>
     46922    49.7676        -7021.306       -7021.306
     46924    49.7676        -7021.308       -7021.308
     46926    49.7677        -7021.312       -7021.312
     46928    49.7677        -7021.314       -7021.314
     46930    49.7677        -7021.318       -7021.318
     46932    49.7677        -7021.321       -7021.321
     46934    49.7676        -7021.323       -7021.323
     46936    49.7676        -7021.325       -7021.325
     46938    49.7676        -7021.325       -7021.325
     46940    49.7675        -7021.325       -7021.325
     46942    49.7675        -7021.326       -7021.326
     46944    49.7675        -7021.327       -7021.327
     46946    49.7675        -7021.330       -7021.330
     46948    49.7676        -7021.332       -7021.332
     46950    49.7676        -7021.333       -7021.333
     46952    49.7675        -7021.334       -7021.334
     46954    49.7676        -7021.334       -7021.334
     46956    49.7675        -7021.335       -7021.335
     46958    49.7675        -7021.335       -7021.335
     46960    49.7675        -7021.336       -7021.336
     46962    49.7675        -7021.337       -7021.337
     46964    49.7675        -7021.338       -7021.338
     46966    49.7675        -7021.337       -7021.337
     46968    49.7675        -7021.337       -7021.337
     46970    49.7675        -7021.338       -7021.338
     46972    49.7675        -7021.339       -7021.339
     46974    49.7675        -7021.340       -7021.340
     46976    49.7675        -7021.341       -7021.341
     46978    49.7674        -7021.344       -7021.344
     46980    49.7674        -7021.344       -7021.344
     46982    49.7674        -7021.346       -7021.346
     46984    49.7674        -7021.347       -7021.347
     46986    49.7674        -7021.349       -7021.349
     46988    49.7674        -7021.351       -7021.351
     46990    49.7674        -7021.353       -7021.353
     46992    49.7674        -7021.355       -7021.355
     46994    49.7674        -7021.356       -7021.356
     46996    49.7675        -7021.357       -7021.357
     46998    49.7675        -7021.358       -7021.358
     47000    49.7675        -7021.361       -7021.361
     47002    49.7675        -7021.363       -7021.363
     47004    49.7675        -7021.367       -7021.367
     47006    49.7675        -7021.372       -7021.372
     47008    49.7675        -7021.376       -7021.376
     47010    49.7674        -7021.379       -7021.379
     47012    49.7674        -7021.380       -7021.380
     47014    49.7674        -7021.382       -7021.382
     47016    49.7674        -7021.384       -7021.384
     47018    49.7674        -7021.386       -7021.386
     47020    49.7674        -7021.387       -7021.387
     47022    49.7675        -7021.389       -7021.389
     47024    49.7675        -7021.389       -7021.389
     47026    49.7675        -7021.389       -7021.389
     47028    49.7676        -7021.388       -7021.388
     47030    49.7676        -7021.387       -7021.387
     47032    49.7676        -7021.387       -7021.387
     47034    49.7676        -7021.388       -7021.388
     47036    49.7675        -7021.389       -7021.389
     47038    49.7675        -7021.391       -7021.391
     47040    49.7675        -7021.390       -7021.390
     47042    49.7675        -7021.391       -7021.391
     47044    49.7675        -7021.390       -7021.390
     47046    49.7675        -7021.389       -7021.389
     47048    49.7675        -7021.389       -7021.389
     47050    49.7675        -7021.388       -7021.388
     47052    49.7675        -7021.389       -7021.389
     47054    49.7675        -7021.389       -7021.389
     47056    49.7675        -7021.390       -7021.390
     47058    49.7675        -7021.391       -7021.391
     47060    49.7675        -7021.392       -7021.392
     47062    49.7675        -7021.393       -7021.393
     47064    49.7675        -7021.394       -7021.394
     47066    49.7675        -7021.394       -7021.394
     47068    49.7675        -7021.394       -7021.394
     47070    49.7675        -7021.394       -7021.394
     47072    49.7675        -7021.394       -7021.394
     47074    49.7675        -7021.393       -7021.393
     47076    49.7675        -7021.392       -7021.392
     47078    49.7675        -7021.390       -7021.390
     47080    49.7675        -7021.389       -7021.389
     47082    49.7675        -7021.389       -7021.389
     47084    49.7675        -7021.389       -7021.389
     47086    49.7675        -7021.388       -7021.388
     47088    49.7675        -7021.387       -7021.387
     47090    49.7675        -7021.387       -7021.387
     47092    49.7675        -7021.386       -7021.386
     47094    49.7675        -7021.386       -7021.386
     47096    49.7675        -7021.386       -7021.386
     47098    49.7675        -7021.387       -7021.387
     47100    49.7674        -7021.388       -7021.388
     47102    49.7674        -7021.390       -7021.390
     47104    49.7674        -7021.393       -7021.393
     47106    49.7675        -7021.394       -7021.394
     47108    49.7674        -7021.395       -7021.395
     47110    49.7674        -7021.397       -7021.397
     47112    49.7675        -7021.398       -7021.398
     47114    49.7674        -7021.400       -7021.400
     47116    49.7675        -7021.401       -7021.401
     47118    49.7674        -7021.403       -7021.403
     47120    49.7674        -7021.403       -7021.403
     47122    49.7674        -7021.405       -7021.405
     47124    49.7674        -7021.407       -7021.407
     47126    49.7674        -7021.409       -7021.409
     47128    49.7674        -7021.408       -7021.408
     47130    49.7674        -7021.408       -7021.408
     47132    49.7674        -7021.408       -7021.408
     47134    49.7674        -7021.407       -7021.407
     47136    49.7674        -7021.407       -7021.407
     47138    49.7674        -7021.410       -7021.410
     47140    49.7674        -7021.410       -7021.410
     47142    49.7674        -7021.412       -7021.412
     47144    49.7674        -7021.413       -7021.413
     47146    49.7674        -7021.414       -7021.414
     47148    49.7674        -7021.415       -7021.415
     47150    49.7674        -7021.415       -7021.415
     47152    49.7674        -7021.415       -7021.415
     47154    49.7674        -7021.413       -7021.413
     47156    49.7673        -7021.412       -7021.412
     47158    49.7673        -7021.412       -7021.412
     47160    49.7673        -7021.413       -7021.413
     47162    49.7673        -7021.413       -7021.413
     47164    49.7673        -7021.415       -7021.415
     47166    49.7673        -7021.416       -7021.416
     47168    49.7673        -7021.418       -7021.418
     47170    49.7673        -7021.418       -7021.418
     47172    49.7673        -7021.421       -7021.421
     47174    49.7674        -7021.422       -7021.422
     47176    49.7674        -7021.425       -7021.425
     47178    49.7674        -7021.427       -7021.427
     47180    49.7674        -7021.430       -7021.430
     47182    49.7674        -7021.431       -7021.431
     47184    49.7673        -7021.434       -7021.434
     47186    49.7674        -7021.436       -7021.436
     47188    49.7674        -7021.440       -7021.440
     47190    49.7674        -7021.442       -7021.442
     47192    49.7674        -7021.445       -7021.445
     47194    49.7674        -7021.447       -7021.447
     47196    49.7673        -7021.449       -7021.449
     47198    49.7674        -7021.450       -7021.450
     47200    49.7673        -7021.452       -7021.452
     47202    49.7673        -7021.453       -7021.453
     47204    49.7674        -7021.455       -7021.455
     47206    49.7674        -7021.458       -7021.458
     47208    49.7673        -7021.459       -7021.459
     47210    49.7674        -7021.462       -7021.462
     47212    49.7673        -7021.466       -7021.466
     47214    49.7673        -7021.472       -7021.472
     47216    49.7673        -7021.477       -7021.477
     47218    49.7673        -7021.481       -7021.481
     47220    49.7673        -7021.488       -7021.488
     47222    49.7673        -7021.493       -7021.493
     47224    49.7673        -7021.499       -7021.499
     47226    49.7673        -7021.502       -7021.502
     47228    49.7672        -7021.507       -7021.507
     47230    49.7672        -7021.511       -7021.511
     47232    49.7672        -7021.516       -7021.516
     47234    49.7672        -7021.521       -7021.521
     47236    49.7672        -7021.525       -7021.525
     47238    49.7672        -7021.529       -7021.529
     47240    49.7672        -7021.534       -7021.534
     47242    49.7672        -7021.538       -7021.538
     47244    49.7672        -7021.541       -7021.541
     47246    49.7672        -7021.545       -7021.545
     47248    49.7671        -7021.549       -7021.549
     47250    49.7671        -7021.553       -7021.553
     47252    49.7671        -7021.556       -7021.556
     47254    49.7671        -7021.560       -7021.560
     47256    49.7671        -7021.564       -7021.564
     47258    49.7671        -7021.567       -7021.567
     47260    49.7671        -7021.569       -7021.569
     47262    49.7671        -7021.570       -7021.570
     47264    49.7671        -7021.571       -7021.571
     47266    49.7671        -7021.572       -7021.572
     47268    49.7670        -7021.573       -7021.573
     47270    49.7670        -7021.574       -7021.574
     47272    49.7670        -7021.575       -7021.575
     47274    49.7670        -7021.575       -7021.575
     47276    49.7670        -7021.577       -7021.577
     47278    49.7670        -7021.578       -7021.578
     47280    49.7670        -7021.581       -7021.581
     47282    49.7670        -7021.583       -7021.583
     47284    49.7670        -7021.584       -7021.584
     47286    49.7670        -7021.584       -7021.584
     47288    49.7670        -7021.586       -7021.586
     47290    49.7670        -7021.587       -7021.587
     47292    49.7670        -7021.586       -7021.586
     47294    49.7670        -7021.587       -7021.587
     47296    49.7670        -7021.588       -7021.588
     47298    49.7670        -7021.589       -7021.589
     47300    49.7669        -7021.589       -7021.589
     47302    49.7669        -7021.589       -7021.589
     47304    49.7669        -7021.589       -7021.589
     47306    49.7669        -7021.590       -7021.590
     47308    49.7669        -7021.591       -7021.591
     47310    49.7670        -7021.592       -7021.592
     47312    49.7670        -7021.592       -7021.592
     47314    49.7670        -7021.592       -7021.592
     47316    49.7670        -7021.592       -7021.592
     47318    49.7670        -7021.593       -7021.593
     47320    49.7670        -7021.594       -7021.594
     47322    49.7670        -7021.593       -7021.593
     47324    49.7670        -7021.593       -7021.593
     47326    49.7670        -7021.594       -7021.594
     47328    49.7670        -7021.594       -7021.594
     47330    49.7670        -7021.593       -7021.593
     47332    49.7669        -7021.592       -7021.592
     47334    49.7670        -7021.591       -7021.591
     47336    49.7670        -7021.591       -7021.591
     47338    49.7670        -7021.590       -7021.590
     47340    49.7670        -7021.591       -7021.591
     47342    49.7670        -7021.591       -7021.591
     47344    49.7670        -7021.591       -7021.591
     47346    49.7670        -7021.590       -7021.590
     47348    49.7671        -7021.587       -7021.587
     47350    49.7671        -7021.586       -7021.586
     47352    49.7671        -7021.584       -7021.584
     47354    49.7671        -7021.583       -7021.583
     47356    49.7671        -7021.580       -7021.580
     47358    49.7671        -7021.578       -7021.578
     47360    49.7671        -7021.575       -7021.575
     47362    49.7671        -7021.573       -7021.573
     47364    49.7671        -7021.570       -7021.570
     47366    49.7671        -7021.570       -7021.570
     47368    49.7671        -7021.569       -7021.569
     47370    49.7671        -7021.567       -7021.567
     47372    49.7671        -7021.567       -7021.567
     47374    49.7671        -7021.566       -7021.566
     47376    49.7671        -7021.564       -7021.564
     47378    49.7671        -7021.562       -7021.562
     47380    49.7671        -7021.561       -7021.561
     47382    49.7671        -7021.559       -7021.559
     47384    49.7671        -7021.558       -7021.558
     47386    49.7672        -7021.557       -7021.557
     47388    49.7672        -7021.557       -7021.557
     47390    49.7671        -7021.557       -7021.557
     47392    49.7672        -7021.555       -7021.555
     47394    49.7672        -7021.554       -7021.554
     47396    49.7672        -7021.553       -7021.553
     47398    49.7672        -7021.551       -7021.551
     47400    49.7672        -7021.549       -7021.549
     47402    49.7672        -7021.548       -7021.548
     47404    49.7671        -7021.547       -7021.547
     47406    49.7671        -7021.547       -7021.547
     47408    49.7671        -7021.546       -7021.546
     47410    49.7670        -7021.548       -7021.548
     47412    49.7670        -7021.548       -7021.548
     47414    49.7670        -7021.546       -7021.546
     47416    49.7670        -7021.544       -7021.544
     47418    49.7670        -7021.543       -7021.543
     47420    49.7670        -7021.541       -7021.541
     47422    49.7670        -7021.539       -7021.539
     47424    49.7670        -7021.536       -7021.536
     47426    49.7670        -7021.532       -7021.532
     47428    49.7670        -7021.530       -7021.530
     47430    49.7670        -7021.529       -7021.529
     47432    49.7671        -7021.526       -7021.526
     47434    49.7671        -7021.525       -7021.525
     47436    49.7672        -7021.525       -7021.525
     47438    49.7671        -7021.524       -7021.524
     47440    49.7671        -7021.523       -7021.523
     47442    49.7671        -7021.523       -7021.523
     47444    49.7671        -7021.523       -7021.523
     47446    49.7671        -7021.524       -7021.524
     47448    49.7671        -7021.524       -7021.524
     47450    49.7671        -7021.526       -7021.526
     47452    49.7672        -7021.526       -7021.526
     47454    49.7672        -7021.527       -7021.527
     47456    49.7671        -7021.527       -7021.527
     47458    49.7671        -7021.527       -7021.527
     47460    49.7671        -7021.527       -7021.527
     47462    49.7671        -7021.526       -7021.526
     47464    49.7671        -7021.524       -7021.524
     47466    49.7672        -7021.521       -7021.521
     47468    49.7672        -7021.519       -7021.519
     47470    49.7671        -7021.517       -7021.517
     47472    49.7671        -7021.515       -7021.515
     47474    49.7671        -7021.514       -7021.514
     47476    49.7671        -7021.513       -7021.513
     47478    49.7671        -7021.511       -7021.511
     47480    49.7671        -7021.509       -7021.509
     47482    49.7672        -7021.508       -7021.508
     47484    49.7672        -7021.506       -7021.506
     47486    49.7672        -7021.504       -7021.504
     47488    49.7672        -7021.501       -7021.501
     47490    49.7672        -7021.497       -7021.497
     47492    49.7672        -7021.493       -7021.493
     47494    49.7672        -7021.491       -7021.491
     47496    49.7672        -7021.490       -7021.490
     47498    49.7672        -7021.489       -7021.489
     47500    49.7672        -7021.490       -7021.490
     47502    49.7672        -7021.488       -7021.488
     47504    49.7673        -7021.487       -7021.487
     47506    49.7673        -7021.485       -7021.485
     47508    49.7672        -7021.485       -7021.485
     47510    49.7672        -7021.484       -7021.484
     47512    49.7672        -7021.482       -7021.482
     47514    49.7672        -7021.481       -7021.481
     47516    49.7672        -7021.480       -7021.480
     47518    49.7672        -7021.479       -7021.479
     47520    49.7672        -7021.479       -7021.479
     47522    49.7673        -7021.479       -7021.479
     47524    49.7673        -7021.479       -7021.479
     47526    49.7673        -7021.477       -7021.477
     47528    49.7674        -7021.477       -7021.477
     47530    49.7674        -7021.477       -7021.477
     47532    49.7674        -7021.476       -7021.476
     47534    49.7675        -7021.476       -7021.476
     47536    49.7675        -7021.475       -7021.475
     47538    49.7675        -7021.473       -7021.473
     47540    49.7675        -7021.471       -7021.471
     47542    49.7676        -7021.469       -7021.469
     47544    49.7676        -7021.467       -7021.467
     47546    49.7676        -7021.465       -7021.465
     47548    49.7676        -7021.463       -7021.463
     47550    49.7676        -7021.460       -7021.460
     47552    49.7676        -7021.458       -7021.458
     47554    49.7676        -7021.456       -7021.456
     47556    49.7676        -7021.454       -7021.454
     47558    49.7676        -7021.453       -7021.453
     47560    49.7676        -7021.452       -7021.452
     47562    49.7676        -7021.451       -7021.451
     47564    49.7676        -7021.449       -7021.449
     47566    49.7675        -7021.447       -7021.447
     47568    49.7676        -7021.445       -7021.445
     47570    49.7676        -7021.443       -7021.443
     47572    49.7676        -7021.441       -7021.441
     47574    49.7676        -7021.441       -7021.441
     47576    49.7676        -7021.441       -7021.441
     47578    49.7676        -7021.441       -7021.441
     47580    49.7676        -7021.440       -7021.440
     47582    49.7676        -7021.438       -7021.438
     47584    49.7676        -7021.436       -7021.436
     47586    49.7676        -7021.436       -7021.436
     47588    49.7677        -7021.435       -7021.435
     47590    49.7677        -7021.435       -7021.435
     47592    49.7677        -7021.433       -7021.433
     47594    49.7678        -7021.432       -7021.432
     47596    49.7678        -7021.432       -7021.432
     47598    49.7678        -7021.432       -7021.432
     47600    49.7678        -7021.431       -7021.431
     47602    49.7678        -7021.431       -7021.431
     47604    49.7679        -7021.429       -7021.429
     47606    49.7678        -7021.430       -7021.430
     47608    49.7679        -7021.429       -7021.429
     47610    49.7679        -7021.429       -7021.429
     47612    49.7680        -7021.429       -7021.429
     47614    49.7680        -7021.429       -7021.429
     47616    49.7680        -7021.428       -7021.428
     47618    49.7680        -7021.429       -7021.429
     47620    49.7680        -7021.430       -7021.430
     47622    49.7680        -7021.430       -7021.430
     47624    49.7680        -7021.431       -7021.431
     47626    49.7681        -7021.432       -7021.432
     47628    49.7681        -7021.432       -7021.432
     47630    49.7681        -7021.432       -7021.432
     47632    49.7681        -7021.433       -7021.433
     47634    49.7682        -7021.433       -7021.433
     47636    49.7681        -7021.434       -7021.434
     47638    49.7681        -7021.434       -7021.434
     47640    49.7682        -7021.434       -7021.434
     47642    49.7682        -7021.434       -7021.434
     47644    49.7682        -7021.434       -7021.434
     47646    49.7682        -7021.432       -7021.432
     47648    49.7682        -7021.432       -7021.432
     47650    49.7683        -7021.432       -7021.432
     47652    49.7683        -7021.432       -7021.432
     47654    49.7683        -7021.434       -7021.434
     47656    49.7683        -7021.436       -7021.436
     47658    49.7683        -7021.436       -7021.436
     47660    49.7683        -7021.436       -7021.436
     47662    49.7683        -7021.437       -7021.437
     47664    49.7683        -7021.437       -7021.437
     47666    49.7684        -7021.438       -7021.438
     47668    49.7684        -7021.438       -7021.438
     47670    49.7685        -7021.440       -7021.440
     47672    49.7685        -7021.441       -7021.441
     47674    49.7685        -7021.443       -7021.443
     47676    49.7685        -7021.445       -7021.445
     47678    49.7685        -7021.446       -7021.446
     47680    49.7685        -7021.449       -7021.449
     47682    49.7685        -7021.452       -7021.452
     47684    49.7685        -7021.453       -7021.453
     47686    49.7685        -7021.457       -7021.457
     47688    49.7684        -7021.459       -7021.459
     47690    49.7684        -7021.462       -7021.462
     47692    49.7685        -7021.463       -7021.463
     47694    49.7685        -7021.466       -7021.466
     47696    49.7685        -7021.468       -7021.468
     47698    49.7685        -7021.470       -7021.470
     47700    49.7685        -7021.471       -7021.471
     47702    49.7686        -7021.470       -7021.470
     47704    49.7686        -7021.470       -7021.470
     47706    49.7686        -7021.469       -7021.469
     47708    49.7686        -7021.469       -7021.469
     47710    49.7686        -7021.471       -7021.471
     47712    49.7686        -7021.472       -7021.472
     47714    49.7687        -7021.473       -7021.473
     47716    49.7686        -7021.473       -7021.473
     47718    49.7687        -7021.473       -7021.473
     47720    49.7687        -7021.473       -7021.473
     47722    49.7687        -7021.472       -7021.472
     47724    49.7687        -7021.472       -7021.472
     47726    49.7686        -7021.475       -7021.475
     47728    49.7686        -7021.478       -7021.478
     47730    49.7686        -7021.480       -7021.480
     47732    49.7686        -7021.482       -7021.482
     47734    49.7685        -7021.482       -7021.482
     47736    49.7685        -7021.483       -7021.483
     47738    49.7685        -7021.484       -7021.484
     47740    49.7685        -7021.486       -7021.486
     47742    49.7685        -7021.488       -7021.488
     47744    49.7685        -7021.492       -7021.492
     47746    49.7686        -7021.494       -7021.494
     47748    49.7686        -7021.497       -7021.497
     47750    49.7686        -7021.501       -7021.501
     47752    49.7686        -7021.504       -7021.504
     47754    49.7686        -7021.508       -7021.508
     47756    49.7686        -7021.511       -7021.511
     47758    49.7686        -7021.515       -7021.515
     47760    49.7686        -7021.520       -7021.520
     47762    49.7686        -7021.524       -7021.524
     47764    49.7685        -7021.527       -7021.527
     47766    49.7685        -7021.527       -7021.527
     47768    49.7685        -7021.528       -7021.528
     47770    49.7685        -7021.530       -7021.530
     47772    49.7685        -7021.530       -7021.530
     47774    49.7684        -7021.532       -7021.532
     47776    49.7684        -7021.534       -7021.534
     47778    49.7684        -7021.537       -7021.537
     47780    49.7684        -7021.539       -7021.539
     47782    49.7684        -7021.539       -7021.539
     47784    49.7684        -7021.539       -7021.539
     47786    49.7684        -7021.540       -7021.540
     47788    49.7684        -7021.541       -7021.541
     47790    49.7684        -7021.541       -7021.541
     47792    49.7684        -7021.541       -7021.541
     47794    49.7684        -7021.543       -7021.543
     47796    49.7684        -7021.543       -7021.543
     47798    49.7684        -7021.544       -7021.544
     47800    49.7683        -7021.545       -7021.545
     47802    49.7683        -7021.545       -7021.545
     47804    49.7683        -7021.545       -7021.545
     47806    49.7683        -7021.545       -7021.545
     47808    49.7683        -7021.544       -7021.544
     47810    49.7683        -7021.542       -7021.542
     47812    49.7684        -7021.540       -7021.540
     47814    49.7684        -7021.537       -7021.537
     47816    49.7684        -7021.535       -7021.535
     47818    49.7684        -7021.534       -7021.534
     47820    49.7684        -7021.533       -7021.533
     47822    49.7684        -7021.534       -7021.534
     47824    49.7684        -7021.535       -7021.535
     47826    49.7683        -7021.538       -7021.538
     47828    49.7683        -7021.540       -7021.540
     47830    49.7683        -7021.542       -7021.542
     47832    49.7683        -7021.544       -7021.544
     47834    49.7683        -7021.546       -7021.546
     47836    49.7683        -7021.546       -7021.546
     47838    49.7683        -7021.547       -7021.547
     47840    49.7683        -7021.549       -7021.549
     47842    49.7683        -7021.552       -7021.552
     47844    49.7683        -7021.554       -7021.554
     47846    49.7683        -7021.555       -7021.555
     47848    49.7683        -7021.555       -7021.555
     47850    49.7683        -7021.556       -7021.556
     47852    49.7683        -7021.556       -7021.556
     47854    49.7683        -7021.555       -7021.555
     47856    49.7683        -7021.556       -7021.556
     47858    49.7683        -7021.557       -7021.557
     47860    49.7684        -7021.557       -7021.557
     47862    49.7683        -7021.557       -7021.557
     47864    49.7683        -7021.555       -7021.555
     47866    49.7683        -7021.555       -7021.555
     47868    49.7683        -7021.557       -7021.557
     47870    49.7683        -7021.558       -7021.558
     47872    49.7683        -7021.558       -7021.558
     47874    49.7683        -7021.560       -7021.560
     47876    49.7683        -7021.560       -7021.560
     47878    49.7683        -7021.560       -7021.560
     47880    49.7683        -7021.561       -7021.561
     47882    49.7683        -7021.560       -7021.560
     47884    49.7683        -7021.560       -7021.560
     47886    49.7683        -7021.560       -7021.560
     47888    49.7683        -7021.562       -7021.562
     47890    49.7683        -7021.563       -7021.563
     47892    49.7683        -7021.565       -7021.565
     47894    49.7683        -7021.566       -7021.566
     47896    49.7682        -7021.569       -7021.569
     47898    49.7682        -7021.571       -7021.571
     47900    49.7681        -7021.573       -7021.573
     47902    49.7681        -7021.574       -7021.574
     47904    49.7681        -7021.575       -7021.575
     47906    49.7681        -7021.576       -7021.576
     47908    49.7681        -7021.577       -7021.577
     47910    49.7681        -7021.580       -7021.580
     47912    49.7680        -7021.582       -7021.582
     47914    49.7680        -7021.584       -7021.584
     47916    49.7680        -7021.583       -7021.583
     47918    49.7680        -7021.584       -7021.584
     47920    49.7680        -7021.581       -7021.581
     47922    49.7680        -7021.580       -7021.580
     47924    49.7680        -7021.581       -7021.581
     47926    49.7680        -7021.582       -7021.582
     47928    49.7681        -7021.582       -7021.582
     47930    49.7680        -7021.582       -7021.582
     47932    49.7680        -7021.584       -7021.584
     47934    49.7680        -7021.585       -7021.585
     47936    49.7680        -7021.586       -7021.586
     47938    49.7680        -7021.588       -7021.588
     47940    49.7680        -7021.589       -7021.589
     47942    49.7680        -7021.591       -7021.591
     47944    49.7679        -7021.593       -7021.593
     47946    49.7679        -7021.595       -7021.595
     47948    49.7679        -7021.598       -7021.598
     47950    49.7679        -7021.600       -7021.600
     47952    49.7679        -7021.603       -7021.603
     47954    49.7679        -7021.607       -7021.607
     47956    49.7678        -7021.609       -7021.609
     47958    49.7678        -7021.611       -7021.611
     47960    49.7678        -7021.613       -7021.613
     47962    49.7678        -7021.614       -7021.614
     47964    49.7678        -7021.613       -7021.613
     47966    49.7678        -7021.613       -7021.613
     47968    49.7678        -7021.613       -7021.613
     47970    49.7678        -7021.614       -7021.614
     47972    49.7678        -7021.614       -7021.614
     47974    49.7678        -7021.615       -7021.615
     47976    49.7678        -7021.615       -7021.615
     47978    49.7677        -7021.616       -7021.616
     47980    49.7677        -7021.618       -7021.618
     47982    49.7677        -7021.620       -7021.620
     47984    49.7677        -7021.623       -7021.623
     47986    49.7677        -7021.626       -7021.626
     47988    49.7677        -7021.627       -7021.627
     47990    49.7677        -7021.629       -7021.629
     47992    49.7676        -7021.631       -7021.631
     47994    49.7676        -7021.634       -7021.634
     47996    49.7676        -7021.635       -7021.635
     47998    49.7676        -7021.636       -7021.636
     48000    49.7676        -7021.636       -7021.636
     48002    49.7676        -7021.635       -7021.635
     48004    49.7677        -7021.636       -7021.636
     48006    49.7677        -7021.636       -7021.636
     48008    49.7677        -7021.636       -7021.636
     48010    49.7677        -7021.638       -7021.638
     48012    49.7677        -7021.639       -7021.639
     48014    49.7677        -7021.640       -7021.640
     48016    49.7677        -7021.640       -7021.640
     48018    49.7676        -7021.642       -7021.642
     48020    49.7676        -7021.643       -7021.643
     48022    49.7676        -7021.643       -7021.643
     48024    49.7675        -7021.644       -7021.644
     48026    49.7675        -7021.646       -7021.646
     48028    49.7675        -7021.646       -7021.646
     48030    49.7675        -7021.647       -7021.647
     48032    49.7675        -7021.648       -7021.648
     48034    49.7675        -7021.649       -7021.649
     48036    49.7675        -7021.651       -7021.651
     48038    49.7674        -7021.654       -7021.654
     48040    49.7674        -7021.656       -7021.656
     48042    49.7674        -7021.658       -7021.658
     48044    49.7674        -7021.660       -7021.660
     48046    49.7674        -7021.662       -7021.662
     48048    49.7674        -7021.664       -7021.664
     48050    49.7674        -7021.664       -7021.664
     48052    49.7674        -7021.666       -7021.666
     48054    49.7674        -7021.668       -7021.668
     48056    49.7674        -7021.668       -7021.668
     48058    49.7673        -7021.667       -7021.667
     48060    49.7674        -7021.666       -7021.666
     48062    49.7674        -7021.666       -7021.666
     48064    49.7675        -7021.665       -7021.665
     48066    49.7674        -7021.665       -7021.665
     48068    49.7675        -7021.665       -7021.665
     48070    49.7675        -7021.665       -7021.665
     48072    49.7675        -7021.666       -7021.666
     48074    49.7675        -7021.667       -7021.667
     48076    49.7675        -7021.668       -7021.668
     48078    49.7675        -7021.668       -7021.668
     48080    49.7676        -7021.669       -7021.669
     48082    49.7676        -7021.670       -7021.670
     48084    49.7676        -7021.673       -7021.673
     48086    49.7676        -7021.675       -7021.675
     48088    49.7675        -7021.677       -7021.677
     48090    49.7675        -7021.677       -7021.677
     48092    49.7676        -7021.680       -7021.680
     48094    49.7675        -7021.684       -7021.684
     48096    49.7675        -7021.687       -7021.687
     48098    49.7675        -7021.690       -7021.690
     48100    49.7675        -7021.693       -7021.693
     48102    49.7675        -7021.696       -7021.696
     48104    49.7675        -7021.699       -7021.699
     48106    49.7675        -7021.702       -7021.702
     48108    49.7674        -7021.703       -7021.703
     48110    49.7675        -7021.703       -7021.703
     48112    49.7675        -7021.704       -7021.704
     48114    49.7675        -7021.705       -7021.705
     48116    49.7675        -7021.704       -7021.704
     48118    49.7675        -7021.703       -7021.703
     48120    49.7674        -7021.704       -7021.704
     48122    49.7674        -7021.705       -7021.705
     48124    49.7674        -7021.705       -7021.705
     48126    49.7675        -7021.705       -7021.705
     48128    49.7675        -7021.704       -7021.704
     48130    49.7674        -7021.703       -7021.703
     48132    49.7675        -7021.702       -7021.702
     48134    49.7675        -7021.701       -7021.701
     48136    49.7675        -7021.701       -7021.701
     48138    49.7675        -7021.700       -7021.700
     48140    49.7675        -7021.700       -7021.700
     48142    49.7675        -7021.700       -7021.700
     48144    49.7675        -7021.700       -7021.700
     48146    49.7675        -7021.701       -7021.701
     48148    49.7675        -7021.701       -7021.701
     48150    49.7675        -7021.701       -7021.701
     48152    49.7675        -7021.698       -7021.698
     48154    49.7675        -7021.697       -7021.697
     48156    49.7675        -7021.697       -7021.697
     48158    49.7675        -7021.698       -7021.698
     48160    49.7675        -7021.700       -7021.700
     48162    49.7675        -7021.700       -7021.700
     48164    49.7675        -7021.701       -7021.701
     48166    49.7675        -7021.703       -7021.703
     48168    49.7675        -7021.705       -7021.705
     48170    49.7675        -7021.707       -7021.707
     48172    49.7675        -7021.708       -7021.708
     48174    49.7675        -7021.708       -7021.708
     48176    49.7675        -7021.707       -7021.707
     48178    49.7675        -7021.707       -7021.707
     48180    49.7675        -7021.708       -7021.708
     48182    49.7675        -7021.709       -7021.709
     48184    49.7675        -7021.710       -7021.710
     48186    49.7675        -7021.710       -7021.710
     48188    49.7675        -7021.711       -7021.711
     48190    49.7675        -7021.712       -7021.712
     48192    49.7676        -7021.712       -7021.712
     48194    49.7676        -7021.712       -7021.712
     48196    49.7675        -7021.710       -7021.710
     48198    49.7675        -7021.709       -7021.709
     48200    49.7676        -7021.707       -7021.707
     48202    49.7676        -7021.704       -7021.704
     48204    49.7676        -7021.702       -7021.702
     48206    49.7676        -7021.700       -7021.700
     48208    49.7676        -7021.697       -7021.697
     48210    49.7676        -7021.695       -7021.695
     48212    49.7676        -7021.693       -7021.693
     48214    49.7677        -7021.691       -7021.691
     48216    49.7677        -7021.689       -7021.689
     48218    49.7677        -7021.689       -7021.689
     48220    49.7677        -7021.689       -7021.689
     48222    49.7677        -7021.686       -7021.686
     48224    49.7677        -7021.683       -7021.683
     48226    49.7677        -7021.680       -7021.680
     48228    49.7677        -7021.676       -7021.676
     48230    49.7677        -7021.674       -7021.674
     48232    49.7677        -7021.673       -7021.673
     48234    49.7677        -7021.671       -7021.671
     48236    49.7677        -7021.667       -7021.667
     48238    49.7677        -7021.664       -7021.664
     48240    49.7677        -7021.662       -7021.662
     48242    49.7677        -7021.660       -7021.660
     48244    49.7677        -7021.656       -7021.656
     48246    49.7677        -7021.654       -7021.654
     48248    49.7677        -7021.651       -7021.651
     48250    49.7677        -7021.648       -7021.648
